,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
188,Jayson Tatum,BOS,25,74,52,22,36.9,110.8,7.7,20,28.4,1.1,21.9,0.7,16.9,11.1,9.5,9.7,36.7,0.131
189,Anthony Lamb,GSW,25,62,36,26,19.3,110.8,2.6,12.9,19.4,0.5,17.8,0.3,23,8.7,5.2,5,19.2,0.068
190,Jaden Springer,PHI,20,16,13,3,5.6,110.9,0.5,9.1,12.9,0.4,41.2,0.2,33.3,1.6,1.2,1.7,4.9,0.021
191,Aaron Gordon,DEN,27,68,45,23,30.2,110.9,4.1,13.6,19.7,0.8,16,0.8,27.3,10,8,8.6,33.1,0.107
192,James Bouknight,CHA,22,34,9,25,15.2,110.9,1.9,11.6,17.2,0.4,19.7,0.1,7.8,7.2,4.4,4.1,15.8,0.054
193,Delon Wright,WAS,31,50,26,24,24.4,110.9,2.4,9.7,14.4,1.8,45.5,0.3,12.2,9.7,7.5,7,26.1,0.086
194,Andrew Wiggins,GSW,28,37,19,18,32.2,110.9,3.4,10.1,14.7,1.2,24.2,0.8,27.2,11.5,8.9,9.4,32.9,0.114
195,Dalano Banton,TOR,23,31,17,14,9,110.9,1.1,13,19.2,0.4,22.8,0.4,38.2,3.5,2.7,2.6,8.6,0.032
196,Joshua Primo,SAS,20,4,3,1,23.3,111,2.8,11.3,17.7,0.3,5.9,0.5,20,11.5,8.3,6.5,23.5,0.086
197,Robin Lopez,CLE,35,37,25,12,8.1,111,0.8,9.7,14.7,0.1,5.6,0.2,34.8,3.4,2,2.8,8.6,0.029
198,Jalen Suggs,ORL,22,53,20,33,23.5,111,2,8.3,12.1,1.3,35.8,0.5,18.8,9.5,6.6,7.1,22.3,0.084
199,Taurean Prince,MIN,29,54,31,23,22.1,111,2.2,9.6,14.5,0.5,14.3,0.3,12,7.6,6.5,7.1,23.2,0.08
200,LeBron James,LAL,38,55,30,25,35.5,111,7.1,19.1,26.7,0.9,19.2,0.6,17.6,11.3,9.3,10.7,37.5,0.124
201,TyTy Washington Jr.,HOU,21,31,6,25,14,111,1.4,9.9,13.5,0.5,19.2,0.1,5.4,5.6,3.4,4.6,11.7,0.049
202,Lamar Stevens,CLE,25,62,39,23,18.1,111.1,2.6,14.5,22.4,0.4,16.6,0.3,18.3,6.4,4.9,4.7,17.1,0.063
203,Georges Niang,PHI,30,78,51,27,19.4,111.1,2.1,10.9,16.7,0.4,12.6,0.2,9.3,7.2,5.2,5.8,19.2,0.068
204,Al Horford,BOS,37,63,44,19,30.5,111.1,5,15.9,22,0.5,12,1,28.6,9.5,7.6,7.7,31.3,0.105
205,Bam Adebayo,MIA,25,75,40,35,34.6,111.2,6.7,20.6,29.6,1.2,20.5,0.8,40.1,10.6,8.3,8.6,32.9,0.119
206,Dario Saric,OKC,29,57,26,31,14.1,111.2,2.7,19.5,29.1,0.4,16.3,0.1,13.2,5.1,4,4.2,14.1,0.048
207,Aaron Wiggins,OKC,24,70,37,33,18.5,111.2,2,10.9,16.6,0.6,17.3,0.2,14.6,6,5.7,4.8,18.9,0.064
208,Jaylen Brown,BOS,26,67,46,21,35.9,111.2,5.7,15.2,21.9,1.1,22.1,0.4,9.9,11.9,9.8,9.8,36.7,0.124
209,Moses Moody,GSW,21,63,37,26,13,111.3,1.2,9.1,13.5,0.3,16.4,0.1,12.3,5.8,3.7,3.5,13.1,0.045
210,Frank Kaminsky,HOU,30,36,13,23,6.5,111.3,1.3,20.7,31,0.2,18.2,0.1,26.7,2,1.9,1.6,7.1,0.023
211,Jaylen Nowell,MIN,23,65,34,31,19.3,111.3,2.1,10.7,16.6,0.6,19.5,0.1,4.3,6.6,5.5,5.9,20.7,0.068
212,Kyle Lowry,MIA,37,55,30,25,31.2,111.3,3.3,11.2,16.6,1,21.1,0.4,20.2,10.1,7.8,7.9,29,0.106
213,Ryan Rollins,GSW,20,12,5,7,5.2,111.3,0.8,15.3,21.4,0.1,14.3,0.1,33.3,3.7,1.5,2.6,5.2,0.018
214,Tyler Herro,MIA,23,67,37,30,34.9,111.3,5,15.4,22.2,0.8,13.1,0.2,11.5,10.7,8.7,9.4,34.1,0.118
215,Luka Samanic,UTA,23,7,2,5,23,111.3,4.3,16.1,23.3,0.9,30,0.3,18.2,9.7,9.6,7.7,25.7,0.081
216,Justin Jackson,BOS,28,23,15,8,4.7,111.3,0.7,11.9,18.8,0.2,36.4,0.2,25,1.9,1.5,1.7,3.9,0.016
217,Quenton Jackson,WAS,24,9,3,6,15,111.3,0.7,4.4,6.6,0.4,13.8,0.1,7.7,6.1,5.2,2.8,17.6,0.054
218,Christian Braun,DEN,22,76,49,27,15.5,111.3,1.8,11.2,16.6,0.5,21.8,0.2,14.3,5.6,4.3,4.3,17,0.053
219,Nic Claxton,BKN,24,76,41,35,29.9,111.3,6.8,21.3,33.1,0.9,19.3,2.5,56.8,9.9,9.7,8,30.6,0.101
220,Naji Marshall,NOP,25,77,40,37,23.3,111.4,3,13.2,19.5,0.7,17.8,0.2,10.1,8.2,6.2,7.1,24.6,0.079
221,OG Anunoby,TOR,25,67,33,34,35.6,111.4,3.5,11,15.9,1.9,26,0.7,19.3,11.4,7.8,10.8,36.6,0.12
222,Cameron Payne,PHX,28,48,27,21,20.2,111.4,2,10,14.9,0.7,23.9,0.2,7.7,6.7,6.3,5.1,21.6,0.069
223,Wendell Carter Jr.,ORL,24,57,26,31,29.6,111.4,6.6,22.1,31.3,0.5,11.9,0.6,21.2,11.5,7.4,7.8,29.6,0.1
224,Wenyen Gabriel,LAL,26,68,37,31,15.1,111.4,2.5,15.2,22,0.4,22.4,0.5,37.6,5.4,4.7,4.2,15.9,0.052
225,Terence Davis,SAC,26,64,38,26,13.1,111.4,1.9,14,20.2,0.7,31.9,0.2,19,4.8,3.2,2.8,13.4,0.046
226,Mo Bamba,LAL,25,49,25,24,15.7,111.5,3.4,19.8,29.7,0.3,14.9,0.9,46.7,5.5,4.1,5,14.6,0.051
227,Paul Reed,PHI,24,69,44,25,10.9,111.5,2.2,20.7,30.3,0.7,32.4,0.7,59.3,4.1,2.3,3.9,10.8,0.038
228,David Duke Jr.,BKN,23,23,10,13,9.9,111.5,0.8,7.8,12.1,0.4,29.4,0,4,4.3,3,2.8,9.9,0.034
229,Charles Bassey,SAS,22,35,9,26,14.5,111.5,3.4,23.2,34.3,0.5,21.6,0.9,55.9,5.7,3.6,4.6,15.8,0.049
230,Kentavious Caldwell-Pope,DEN,30,76,51,25,31.3,111.5,2.3,7.4,10.7,1.5,28.3,0.5,15.9,10.7,8.5,9.1,35,0.106
231,Victor Oladipo,MIA,31,42,23,19,26.3,111.5,2.7,10.9,16.1,1.4,27.8,0.3,20.3,8.5,6.3,6.8,23.5,0.088
232,John Wall,LAC,32,34,15,19,22.2,111.6,2.3,9.6,14.9,0.8,25.5,0.4,16.4,9.2,7,7.4,23.6,0.076
233,Jaden McDaniels,MIN,22,79,41,38,30.6,111.6,2.7,8.6,12.9,0.9,18.2,1,26.2,11.1,8.3,9,31.5,0.101
234,Jason Preston,LAC,23,14,4,10,8.8,111.6,1.4,17.5,22.7,0.1,10.5,0,0,3.4,1.9,2.9,9,0.031
235,Nikola Jokic,DEN,28,69,48,21,33.7,111.6,9.4,28.3,40.4,1.3,22.7,0.7,23.6,11.9,8.8,9.7,36.7,0.112
236,Tyus Jones,MEM,27,80,51,29,24.2,111.6,2.2,8.4,12.8,1,23.4,0.1,2.7,7.7,7.7,6.6,23.9,0.08
237,Scottie Barnes,TOR,21,77,38,39,34.8,111.6,4.3,13.5,20.1,1.1,15.9,0.8,21.5,10.2,8.2,10.4,35.1,0.115
238,Chris Boucher,TOR,30,76,39,37,20,111.6,3.5,19,27.8,0.6,16.3,0.8,37,5.7,4.8,6.2,19.7,0.066
239,Jordan Goodwin,WAS,24,62,22,40,17.8,111.7,2.4,13.1,18.7,0.9,32.8,0.4,22,6.1,5,5,18.2,0.06
240,Davon Reed,LAL,28,43,29,14,8,111.7,1.1,14.6,20.6,0.3,27.3,0.1,16,3.8,1.4,2.7,8.1,0.026
241,Kyle Anderson,MIN,29,69,36,33,28.4,111.7,4.4,15.2,23.1,1.1,22.2,0.9,27.4,9.6,8.1,7.7,29.5,0.093
242,Taj Gibson,WAS,38,49,21,28,9.8,111.7,1.2,14.3,19.7,0.3,20.5,0.2,35.3,3,2.1,2.3,10.8,0.032
243,Reggie Jackson,DEN,33,68,36,32,24.4,111.7,1.8,7.1,10.2,0.7,19.7,0.1,3.8,9,6.7,6.9,24.7,0.08
244,Zach LaVine,CHI,28,77,38,39,35.9,111.7,3.9,10.8,15.5,0.9,16.3,0.2,7.3,11.5,8.5,9.7,35.2,0.118
245,Gordon Hayward,CHA,33,50,20,30,31.5,111.7,3.6,11.2,16,0.8,16.2,0.2,7.5,10.6,8.6,7.7,37.1,0.105
246,Tobias Harris,PHI,30,74,47,27,32.9,111.7,4.8,15,21.8,0.9,18.5,0.5,16,11.1,8.2,11,32,0.106
247,Gabe Vincent,MIA,27,68,37,31,25.9,111.7,1.7,7.1,10.4,0.9,21.2,0.1,4.9,8.5,6.8,6.8,25.1,0.086
248,Marcus Smart,BOS,29,61,43,18,32.1,111.7,2.4,7.3,10.4,1.5,33.6,0.4,11.5,9.7,8.1,8.3,32.2,0.106
249,Davion Mitchell,SAC,24,80,47,33,18.1,111.8,1.1,6.2,9.2,0.6,21.4,0.2,16.1,6,5,3.7,20,0.06
250,Oshae Brissett,IND,25,65,27,38,16.7,111.8,2.4,14.4,22.8,0.5,17.8,0.2,10.9,6.3,5.5,5.4,18.4,0.054
251,Jordan Poole,GSW,24,82,44,38,30,111.8,2.4,7.3,11,0.8,17.4,0.3,9.7,12.4,8.5,8.4,31.1,0.099
252,Jae Crowder,MIL,32,18,13,5,18.9,111.8,2.9,13.4,21.1,0.7,27.9,0.3,16.7,7.7,5.9,5.6,21.1,0.063
253,Nickeil Alexander-Walker,MIN,24,59,29,30,15,111.8,1.5,9.5,14.3,0.5,24.6,0.4,17.6,5.2,4.1,4.4,15.9,0.049
254,Herbert Jones,NOP,24,66,31,35,29.6,111.8,2.6,8.9,12.9,1.6,30.8,0.6,23.7,10.9,8.4,7.9,29.4,0.096
255,Royce O'Neale,BKN,30,76,42,34,31.7,111.8,4.3,12.9,20.4,0.9,19,0.6,14.7,10.9,9.4,8.4,32.1,0.102
256,Nathan Knight,MIN,25,38,19,19,7.7,111.9,0.9,11.8,18.3,0.3,19.6,0.2,18.2,3.1,2.2,2.3,8.7,0.026
257,Anthony Edwards,MIN,21,79,40,39,36,111.9,5.2,13.9,21,1.6,25.9,0.7,17.2,13.3,10.4,10.6,37.9,0.116
258,Talen Horton-Tucker,UTA,22,65,30,35,20.2,112,2.6,11.7,17,0.6,25.5,0.4,16.4,7.6,6.5,6.6,20.7,0.066
259,Bobby Portis,MIL,28,70,47,23,26,112,7.4,26.3,37.8,0.4,12.9,0.2,9.2,9.7,7.7,7.4,27.3,0.083
260,Kevon Looney,GSW,27,82,44,38,23.9,112,5.9,23.4,34.2,0.6,19.4,0.6,30.1,8.2,6.3,7.3,24.9,0.076
261,Bol Bol,ORL,23,70,26,44,21.5,112,4.8,22,31.9,0.4,13.5,1.2,48,8.7,6.4,7.5,20.9,0.069
262,AJ Griffin,ATL,19,72,34,38,19.5,112,1.6,8,11.9,0.6,21.1,0.2,8.2,6.5,6,6,20.7,0.062
263,Nick Richards,CHA,25,65,21,44,18.7,112,4.1,21,31.6,0.2,5.8,1.1,45.8,6.8,5.8,4.6,20.4,0.06
264,D'Angelo Russell,LAL,27,71,39,32,32.5,112.1,2.5,7.5,11.5,1,19.9,0.4,11.3,12.3,9.6,9.1,34.3,0.102
265,Kawhi Leonard,LAC,32,52,33,19,33.6,112.1,5.4,16,22.8,1.4,27.4,0.5,19,11.4,7.9,9.9,35,0.105
266,Ziaire Williams,MEM,21,37,21,16,15.2,112.2,1.7,10.5,16.3,0.4,15.6,0.2,9.2,5.2,5.1,4.5,14.8,0.048
267,Goran Dragic,MIL,37,58,27,31,15,112.2,1.1,7.5,11.4,0.2,9.7,0.1,5.1,5.3,3.8,4,17.2,0.048
268,Dennis Schroder,LAL,29,66,37,29,30.1,112.2,2.2,6.7,9.8,0.8,20.2,0.2,6,10,8.1,9.8,33.4,0.094
269,Michael Porter Jr.,DEN,25,62,41,21,29,112.2,4.5,15.1,21.8,0.6,13.3,0.5,18.8,9.9,8.6,9,32.7,0.092
270,Keon Ellis,SAC,23,16,7,9,4.4,112.2,0.3,6.3,10.5,0.3,41.7,0.1,16.7,1.3,1.6,0.6,4,0.014
271,Isaiah Joe,OKC,23,73,36,37,19.1,112.2,2,10.8,17,0.7,19.3,0.1,8.7,5.1,6.1,3.7,18.2,0.06
272,Trey Lyles,SAC,27,74,43,31,16.9,112.3,3.1,18.4,27.8,0.4,15.4,0.4,28.2,5.6,4.5,3.4,17.7,0.053
273,Bryce McGowens,CHA,20,46,16,30,17.1,112.3,1.6,8.8,13.1,0.3,12.8,0.1,5.6,7.1,4.8,4.9,18.8,0.054
274,Justise Winslow,POR,27,29,15,14,26.8,112.3,3.3,12.3,18.4,1,28.8,0.4,15.5,8.9,7.4,8,26.7,0.082
275,Moussa Diabate,LAC,21,22,10,12,8.9,112.4,0.9,10.6,14.5,0.3,31.8,0.4,36.4,3.8,2.1,3.2,10.3,0.029
276,Stephen Curry,GSW,35,56,30,26,34.7,112.4,5.4,14.7,21.6,0.9,17,0.4,12.2,13.5,9.9,11.5,36.3,0.109
277,Kemba Walker,DAL,33,9,5,4,16,112.4,1.4,9,12.7,0.2,10.5,0.2,14.3,2.9,4.9,3.9,17.1,0.049
278,Joe Ingles,MIL,35,46,32,14,22.7,112.4,2.5,10.2,14.6,0.7,23.1,0.1,6.7,8.8,6.3,6.3,24.5,0.071
279,Onyeka Okongwu,ATL,22,80,41,39,23.1,112.4,4.5,19,28.1,0.7,19.4,1.3,52.2,7.6,7,7.2,25.1,0.071
280,Paul George,LAC,33,56,32,24,34.6,112.5,5.3,15.3,21.9,1.5,28.5,0.4,12.7,12.7,8.9,9.1,35.1,0.105
281,Danuel House Jr.,PHI,30,56,38,18,14.4,112.5,1.5,10.7,16.4,0.3,10.4,0.2,10.6,5.7,4,3.9,15.1,0.046
282,Troy Brown Jr.,LAL,23,76,40,36,24.5,112.5,3.2,12.3,18.2,0.8,24.6,0.2,8.9,8.2,6.9,7.5,27.4,0.075
283,Deonte Burton,SAC,29,2,1,1,3.2,112.5,0,0,0,0,0,0,0,1,2.5,0,3,0.012
284,Jamal Murray,DEN,26,65,43,22,32.8,112.5,3.2,9.9,14.5,1,19.1,0.2,8.4,11,9.2,9.5,36.6,0.1
285,David Roddy,MEM,22,70,44,26,18,112.5,2,10.7,16.1,0.4,13.8,0.3,14.7,7,5.6,5.4,18.1,0.055
286,Ben Simmons,BKN,26,42,24,18,26.3,112.5,5.3,18.6,30.1,1.3,34.8,0.6,14.5,9.3,8.2,7.9,26.5,0.081
287,Cole Anthony,ORL,23,60,28,32,25.9,112.5,4,15.2,22.3,0.6,17.4,0.5,18.7,9.7,7.7,7.1,24.1,0.079
288,Brandon Ingram,NOP,25,45,23,22,34.2,112.5,5,14.5,21.4,0.7,12.6,0.4,14.3,12.7,9.8,9.4,34,0.103
289,Chris Paul,PHX,38,59,33,26,32,112.5,3.8,11.8,18,1.5,32.6,0.4,10.4,9.8,9.3,9.1,30.4,0.096
290,Kendrick Nunn,WAS,27,70,30,40,13.8,112.6,1.3,9,13.6,0.4,19.3,0.1,7.1,5.6,4.4,4.3,15.2,0.044
291,Klay Thompson,GSW,33,69,38,31,33,112.6,3.6,10.1,15.1,0.7,15.1,0.4,15.1,12.5,9.1,10.6,34.1,0.101
292,Tyrese Maxey,PHI,22,60,39,21,33.6,112.6,2.6,7.9,11.5,0.8,16.1,0.1,4.4,11.2,7.6,10.3,33,0.101
293,Kyle Kuzma,WAS,27,64,29,35,35,112.6,6.4,17.2,25.5,0.6,11.6,0.5,12.1,12.5,10.4,9.7,37.6,0.107
294,Damian Jones,UTA,28,41,12,29,11.6,112.6,2,15.2,23.2,0.2,13.6,0.5,36.8,4.8,3.4,3.5,12,0.036
295,Jalen Williams,OKC,22,75,36,39,30.3,112.6,3.4,10.9,16.8,1.4,25.2,0.5,17.3,8.8,9.7,7.4,31.7,0.093
296,Mitchell Robinson,NYK,25,59,35,24,26.9,112.6,4.9,17.8,26.1,0.9,27.2,1.8,64.1,8.3,7.8,7.6,26,0.081
297,Walker Kessler,UTA,21,74,34,40,23,112.7,5.3,20.5,30.1,0.4,14.4,2.3,67.3,9.2,7,9,24.1,0.069
298,Malik Monk,SAC,25,77,47,30,22.3,112.7,2.2,9.7,14.7,0.6,20.1,0.3,14.3,8,6.1,4.8,24.5,0.068
299,Fred VanVleet,TOR,29,69,34,35,36.7,112.8,3.6,11,16,1.8,25,0.6,15.1,11,8.1,11.1,37.5,0.109
300,AJ Green,MIL,23,35,27,8,9.9,112.8,1.1,10.5,15.1,0.2,13.3,0,0,3.6,2.9,2.7,11.1,0.029
301,Josh Green,DAL,22,60,27,33,25.7,112.8,2.1,8.7,13.3,0.7,18.1,0.1,4.8,7.9,7.9,6.8,26.8,0.077
302,Trey Murphy III,NOP,23,79,39,40,31,112.8,2.8,9.2,13.3,1.1,22.2,0.5,21.5,12,8.5,9,32.9,0.092
303,Nikola Vucevic,CHI,32,82,40,42,33.5,112.8,9.1,27.4,38.5,0.7,14.9,0.7,24.3,10.8,7.5,9.4,32.3,0.099
304,De'Anthony Melton,PHI,25,77,50,27,27.9,112.8,3.2,11.4,17.2,1.6,36.4,0.5,18.4,9.2,7.8,8.8,27.9,0.083
305,T.J. McConnell,IND,31,75,31,44,20.4,112.9,2.5,12.3,19.3,1.1,31,0.1,5.3,8,6.3,6.2,22.4,0.061
306,MarJon Beauchamp,MIL,22,52,34,18,13.5,112.9,1.5,10.3,14.9,0.4,19.6,0.1,14,5.4,4.7,3.9,14.5,0.04
307,Wendell Moore Jr.,MIN,21,29,16,13,5.3,112.9,0.5,8.6,13.5,0.3,28.6,0.2,23.8,2.4,1.6,2,6.3,0.017
308,Yuta Watanabe,BKN,28,58,30,28,16,112.9,1.9,11.7,17.8,0.4,19.5,0.3,17.9,6.1,4.6,4.6,16.8,0.048
309,Isaiah Roby,NYK,25,42,9,33,11.3,112.9,2.1,18.8,27.6,0.4,25,0.2,19.4,5.1,2.7,4,12.3,0.035
310,Caleb Houstan,ORL,20,51,20,31,15.9,112.9,1.3,8.3,12.2,0.2,11.2,0.1,10.9,6.6,4.6,5.8,15.7,0.047
311,Admiral Schofield,ORL,26,37,14,23,12.2,113,1.1,9.2,13.5,0.2,11.1,0.1,12.2,4.3,2.6,4.2,10.7,0.036
312,Bruce Brown,DEN,26,80,53,27,28.5,113,3.3,11.6,17.4,1.1,24.8,0.6,21.7,10.8,8.2,7.5,30,0.083
313,Norman Powell,LAC,30,60,31,29,26.1,113,2.5,9.3,14.2,0.8,21.4,0.3,11.1,10.6,7.9,8.5,27.9,0.078
314,Jonathan Kuminga,GSW,20,67,38,29,20.8,113,2.4,11.3,17.5,0.6,18.4,0.5,25.8,9,5.6,5.9,21.6,0.061
315,Amir Coffey,LAC,26,50,26,24,12.5,113.1,0.7,5.5,8.5,0.1,8.4,0.1,6.8,5,4,3.9,13.1,0.037
316,Vlatko Cancar,DEN,26,60,38,22,14.8,113.1,1.7,11.9,17.9,0.4,16.3,0.2,14,5.4,4.5,3.5,16.9,0.043
317,Max Strus,MIA,27,80,42,38,28.4,113.1,2.6,9.7,14.4,0.5,11.6,0.2,8.8,9.8,6.8,7.3,26.9,0.082
318,Eugene Omoruyi,DET,26,40,10,30,16.1,113.1,1.7,11,17.6,0.7,25.5,0.1,9.1,6.1,5.3,3.8,16.1,0.046
319,Patrick Beverley,CHI,34,67,34,33,27.1,113.1,3,11.1,15.8,0.9,23.8,0.6,24.7,8.3,6.9,7.5,27.3,0.079
320,Patrick Baldwin Jr.,GSW,20,31,15,16,7.3,113.2,1.3,18.8,27.5,0.2,20.7,0.1,30.8,3.6,1.7,1.9,7.5,0.021
321,Kyrie Irving,DAL,31,60,32,28,37.3,113.2,4.1,10.7,16.7,1.1,21.5,0.8,15.7,12.1,11.2,10.3,38.6,0.108
322,Joe Harris,BKN,31,74,40,34,20.6,113.2,1.9,8.9,14.1,0.5,15.7,0.2,7.1,7.2,6.6,5.6,21.3,0.06
323,Cole Swider,LAL,24,7,2,5,5.9,113.2,0.9,15.8,23.1,0,0,0,0,1.6,1.4,3,5.4,0.017
323,Deandre Ayton,PHX,24,67,36,31,30.4,113.2,7.4,24.7,37,0.6,12,0.8,29.4,9.6,8.9,8.7,30.6,0.086
323,Noah Vonleh,BOS,27,23,17,6,7.5,113.2,1.3,17.4,27.8,0.1,7.7,0.3,42.1,3.3,3,1.6,7,0.022
326,Patrick Williams,CHI,21,82,40,42,28.3,113.2,3,10.7,15.4,0.9,19.9,0.9,32,9.2,7.2,8.1,28.5,0.082
327,Mikal Bridges,BKN,26,83,42,41,35.7,113.2,3.4,9.4,14.3,1.1,20.6,0.7,19.6,11.6,10.5,9.5,37.2,0.101
328,Max Christie,LAL,20,41,19,22,12.5,113.2,1.7,12.6,18.7,0.2,12.9,0.2,14.6,4.5,4.1,3.3,13.2,0.036
329,Dwight Powell,DAL,31,76,37,39,19.2,113.2,2.2,12,17.6,0.6,23.6,0.3,36.6,6.3,5.2,5.4,20.4,0.055
330,Will Barton,TOR,32,56,27,29,17.7,113.2,2.2,12.5,18.2,0.5,17.6,0.2,10.9,5.7,4.9,5.2,19.5,0.051
331,Pascal Siakam,TOR,29,71,35,36,37.4,113.3,6,17.7,25.3,0.9,12.5,0.5,12.9,10.7,8.5,12.1,38.5,0.106
332,James Harden,PHI,33,58,39,19,36.8,113.3,5.4,15.1,22.1,1.2,22.7,0.5,14.5,11.7,9.5,12.8,34.8,0.102
333,P.J. Tucker,PHI,38,75,48,27,25.6,113.3,2.7,10.8,15.7,0.5,14,0.2,9.3,8,6.5,9.1,25.8,0.072
334,Jeff Dowtin Jr.,TOR,26,25,17,8,10.3,113.3,0.7,6.9,10.4,0.4,21.4,0.1,7.3,2.7,2.7,3.3,9.7,0.029
334,Shai Gilgeous-Alexander,OKC,24,68,33,35,35.5,113.3,4,10.9,16.9,1.6,26.9,1,30.2,10.9,11.8,8.5,38.2,0.101
336,Naz Reid,MIN,23,68,32,36,18.4,113.3,3.8,20.5,32.1,0.6,18.9,0.8,35.8,6.9,5.4,5.6,19.7,0.053
337,Ivica Zubac,LAC,26,76,43,33,28.5,113.4,6.8,23.8,33.5,0.4,9.8,1.3,50.5,10.6,7.4,9,29.4,0.08
338,Devin Booker,PHX,26,53,34,19,34.6,113.4,3.7,10.5,16.1,1,19.2,0.3,8.9,11.1,10.9,8.6,34.4,0.097
339,Shaquille Harrison,LAL,29,5,1,4,24,113.4,4.2,18.4,28.4,2.2,44,0.4,15.4,10.4,9,9.6,30,0.069
340,JaVale McGee,DAL,35,42,20,22,8.4,113.4,1.8,19.9,31.8,0.1,8.7,0.6,66.7,3,2.8,3.1,9.5,0.025
341,Malachi Flynn,TOR,25,53,29,24,13,113.4,1.2,9.7,14.4,0.4,16.4,0.1,6.3,3.3,3.5,3.8,13.2,0.037
342,Tari Eason,HOU,22,82,22,60,21.6,113.4,3.7,17.2,25.1,1.2,30.9,0.6,26.3,9.4,5.3,7.8,21.7,0.061
343,Terance Mann,LAC,26,81,44,37,23.1,113.5,2.5,10.7,16.3,0.5,16,0.3,13.6,8.4,6.4,7.2,25,0.064
344,CJ McCollum,NOP,31,75,38,37,35.3,113.5,3.6,10.4,15.1,0.9,17.2,0.5,16.3,12.7,9.7,10.6,37.5,0.098
345,Josh Hart,NYK,28,76,42,34,32.3,113.5,5.9,18.5,27.1,1.2,25.3,0.3,9.7,10.7,8.6,8.8,33.7,0.09
346,Richaun Holmes,SAC,29,42,22,20,8.3,113.5,1.2,14.9,22.9,0.1,6.8,0.3,27.5,3.8,2.7,1.7,9,0.023
347,Jonas Valanciunas,NOP,31,79,40,39,24.9,113.5,7.3,29.3,41.5,0.3,6.8,0.7,31,9.2,6.4,7.7,25.7,0.069
