,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
367,Jae'Sean Tate,HOU,25,70,17,53,29.2,111.8,3.5,11.8,17.2,1.2,26.3,0.5,18.6,10.6,7.8,8.8,29.6,0.076
368,LaMelo Ball,CHA,19,51,23,28,28.8,111.8,4.7,16.1,23.8,1.6,30.9,0.4,12.2,11.4,7.9,9.3,30.2,0.077
369,Jayson Tatum,BOS,23,64,34,30,35.8,111.8,6.6,18.8,26.9,1.2,20.2,0.5,12.3,10.8,8.8,8.4,32.3,0.092
370,John Wall,HOU,30,40,12,28,32.2,111.8,2.8,8.4,12.5,1.1,20.5,0.8,20.4,10.9,9.9,10.7,33,0.082
371,Michael Porter Jr.,DEN,23,61,40,21,31.3,111.9,5.8,18.9,26.4,0.7,12.4,0.9,28.1,9.9,7.7,8.6,29.6,0.08
372,Dean Wade,CLE,24,63,19,44,19.2,111.9,2.8,15.4,22.2,0.6,17.9,0.3,21.4,7.1,4.5,5.2,20.6,0.049
373,Nico Mannion,GSW,20,30,17,13,12.1,111.9,1.3,10.7,16.3,0.5,24.6,0,2.9,5.3,4.4,3.5,14.7,0.031
374,Matthew Dellavedova,CLE,30,13,4,9,17.2,111.9,1.4,8.5,12.1,0.3,12.5,0.1,5,5.4,3.8,4.2,17.4,0.045
375,Terrence Ross,ORL,30,46,16,30,29.3,112,3.1,10.4,14.7,1,22.6,0.5,17.1,9.9,7,8.3,27.2,0.075
376,Svi Mykhailiuk,OKC,24,66,13,53,20.1,112,2.1,10.4,15,0.8,23.1,0.2,10.4,8,5.2,6,20.8,0.051
377,Robert Williams III,BOS,23,52,29,23,18.9,112,4.3,23.2,34.2,0.8,24.6,1.8,75.8,6.7,6.2,4.5,17.2,0.048
378,Chandler Hutchison,WAS,25,25,11,14,13.8,112,2.9,19.5,28.9,0.5,24,0.2,13.5,5.5,4.2,2.8,15,0.036
379,Ty Jerome,OKC,23,33,7,26,23.9,112,2.5,10,14.2,0.6,16.9,0.2,10.2,10.4,6.9,4.9,24.9,0.06
380,Alize Johnson,BKN,25,18,10,8,10.5,112.1,3.5,32,43.4,0.3,16.1,0.3,33.3,4.2,2.9,2.7,8.7,0.026
381,Josh Hart,NOP,26,47,21,26,28.7,112.1,6.9,23.4,32.2,0.8,18.2,0.3,11.1,11.6,6.9,7.3,26.5,0.072
382,Ja Morant,MEM,21,63,33,30,32.6,112.1,3.1,9.1,12.9,0.9,15.6,0.2,6.5,11,8.8,9.3,33,0.082
383,Dorian Finney-Smith,DAL,28,60,36,24,32,112.1,3.8,11.6,16.5,0.9,21.7,0.4,15.3,10.1,8.2,8.4,29.1,0.08
384,Caris LeVert,IND,26,47,24,23,31.6,112.1,3.9,11.1,17.3,1.4,26,0.6,16.1,11,10.6,9.6,38.2,0.08
385,Jarrell Brantley,UTA,25,28,23,5,4.9,112.1,0.6,12.5,18.6,0.3,29.2,0.1,14.3,1.5,1.4,1.3,5.8,0.013
386,Tre Jones,SAS,21,37,15,22,7.3,112.2,0.4,4.9,7.2,0.2,20,0,0,1.8,2.1,1.8,7.5,0.018
387,Edmond Sumner,IND,25,53,23,30,16.2,112.2,1.4,8.3,13,0.6,20.1,0.2,8.9,5.5,5.8,4.7,19.8,0.041
388,Tim Hardaway Jr.,DAL,29,70,42,28,28.4,112.3,3,10.1,14.9,0.4,13.1,0.2,6.5,8.7,8.1,6.9,26.3,0.07
389,Jordan Bell,GSW,26,6,3,3,13.6,112.3,2.8,18.9,30.9,0.5,25,0.8,71.4,4,5.3,4.3,13.3,0.032
390,Doug McDermott,IND,29,66,32,34,24.5,112.3,2.4,9.6,14.4,0.3,7.2,0.1,3.3,8.6,7.6,7.1,27.4,0.061
391,Darius Garland,CLE,21,54,18,36,33.1,112.3,2,6.2,8.9,1.2,22.4,0.1,4.1,11.9,7.7,8.7,35,0.081
392,Rui Hachimura,WAS,23,57,29,28,31.5,112.4,4.6,13.9,19.6,0.8,15.7,0.1,4.9,11.3,8.5,7.7,32.2,0.077
393,Naz Reid,MIN,21,70,22,48,19.2,112.4,3.4,17.3,25.6,0.5,14.5,1.1,45.8,6.5,5.6,5.5,19.3,0.047
394,Will Barton,DEN,30,56,37,19,31,112.4,3.3,10.9,15.6,0.9,18.1,0.4,14.9,9.6,7.3,9.4,29.4,0.074
395,Landry Shamet,BKN,24,61,39,22,23,112.4,1.7,6.7,10.2,0.5,15.5,0.2,6.6,8.3,8,5.6,23.7,0.055
396,Bruce Brown,BKN,24,65,45,20,22.3,112.4,3.7,15.4,22.8,0.9,28.9,0.4,18.7,7.7,7.3,5.4,21.3,0.054
397,Norman Powell,POR,28,69,32,37,32,112.5,2.5,7.9,11.5,1.2,22.4,0.3,7.2,10.7,9.1,8.9,30.4,0.078
398,Zeke Nnaji,DEN,20,42,30,12,9.5,112.5,1.2,12.9,18.4,0.2,12.3,0.1,10.5,3.5,2.3,2.9,10.2,0.023
399,Nikola Jokic,DEN,26,72,47,25,34.6,112.6,8,23.7,33.4,1.3,23.2,0.7,23.1,10.8,7.7,9.6,32.1,0.082
400,Onyeka Okongwu,ATL,20,50,31,19,12,112.6,2,17.2,25.6,0.5,23.2,0.7,68.8,4.3,3.2,3.3,11.8,0.029
401,Jordan Bone,ORL,23,14,2,12,14,112.6,1.4,10.2,14.4,0.1,9.5,0,0,5.2,2.9,5.6,13.6,0.034
402,Christian Wood,HOU,25,41,12,29,32.3,112.6,7.8,22.8,33.3,0.8,16.9,1.2,35.6,12.5,9.1,11.1,32.6,0.076
403,Paul Watson,TOR,26,27,13,14,11,112.6,1.5,12.9,21,0.2,15,0.1,8.1,3,4,2.9,10.1,0.026
404,Luka Doncic,DAL,22,66,40,26,34.3,112.7,7.2,20.2,29.3,1,21.5,0.5,17.1,10,9.6,9.4,33,0.081
405,Maurice Harkless,SAC,28,37,16,21,20.9,112.7,2.1,9.7,14.8,0.8,20.5,0.5,26,7.8,6.2,5.8,22.2,0.049
406,Chasson Randle,ORL,28,41,10,31,20.4,112.7,1.8,8.4,12.2,0.5,20.4,0.1,5.6,6.7,4.8,6.3,19.8,0.048
407,Dwayne Bacon,ORL,25,72,21,51,25.7,112.8,2.7,10.2,14.2,0.6,16.9,0.1,3.1,8,5.9,7.6,26.2,0.06
408,Rondae Hollis-Jefferson,POR,26,11,6,5,9.8,112.8,1.4,14,19.5,0.2,15.4,0.4,33.3,1.7,2.1,3.9,9.3,0.023
409,Jeff Green,BKN,34,68,44,24,27,112.8,3.4,11.6,17.1,0.5,13.8,0.4,13.5,8.9,8.9,6.7,27.3,0.063
410,CJ McCollum,POR,29,47,28,19,34,112.8,3.3,9.9,13.9,0.9,17.5,0.4,12.7,9.1,8.9,9.3,33,0.078
411,Moritz Wagner,ORL,24,45,19,26,16,112.8,2.6,14.9,22.5,0.6,22,0.4,32.7,6.2,5.2,4.8,17.4,0.039
412,Tyler Bey,DAL,23,18,11,7,3.9,112.8,0.6,17.7,27.5,0,0,0.1,33.3,1.4,1.2,1.3,4.6,0.01
413,Alen Smailagic,GSW,20,15,10,5,5.6,112.8,0.7,11.1,17.9,0.2,21.4,0.3,55.6,3.8,2.5,2.2,7.2,0.013
414,Timothe Luwawu-Cabarrot,BKN,26,58,38,20,18.1,112.9,1.7,9.2,13.5,0.6,21.9,0.1,6.4,6.3,5.6,4.9,18,0.042
415,Trey Lyles,SAS,25,23,10,13,15.6,112.9,3.3,21.3,30.2,0.3,12.2,0,3.4,4.3,4.1,4.3,14.8,0.035
416,Terry Rozier,CHA,27,69,32,37,34.5,112.9,3.7,10.5,15.5,1.3,22.8,0.4,10.5,12.3,9.4,10.1,34.3,0.078
417,Kyle Lowry,TOR,35,46,15,31,34.8,113,4.6,13.3,20,1,16.7,0.3,8.7,12.2,11.1,8.6,30.7,0.079
418,Charlie Brown Jr.,OKC,24,9,1,8,16.9,113,1.6,9.1,13.6,0.4,18.2,0.2,16.7,6.1,3.8,3.1,19.1,0.039
419,Trae Young,ATL,22,63,36,27,33.7,113,3.3,9.4,13.3,0.8,18.1,0.2,5.2,10.9,9.6,8.6,35.8,0.076
420,Evan Fournier,BOS,28,42,18,24,30,113,2.8,9.4,13,1.1,23.3,0.5,16.4,9.9,6.7,8,28.8,0.069
421,Jaden McDaniels,MIN,20,63,18,45,24,113.1,2.9,11.8,17.5,0.6,11.9,1,33.9,8.2,7.5,7,23.6,0.053
422,Jerome Robinson,WAS,24,17,5,12,17.9,113.1,2,10.5,15.3,0.7,30.8,0.4,27.3,7.8,5.5,4.9,16.1,0.04
423,Marcus Morris Sr.,LAC,31,57,38,19,26.3,113.1,3.5,13.3,18.4,0.6,16.4,0.3,14.2,9.3,6.6,7,26.6,0.058
424,Zach LaVine,CHI,26,58,26,32,35.1,113.1,4.4,12.1,16.9,0.8,17,0.5,14.1,13.4,9,8.6,36.9,0.078
425,Kelly Olynyk,HOU,30,70,26,44,28.5,113.2,5.7,19.6,27.6,1.1,26.8,0.6,26.3,10,7.3,7.6,26.6,0.062
426,Gorgui Dieng,SAS,31,38,14,24,14.5,113.2,2.6,18.1,27.3,0.7,26,0.4,25.4,5.9,4.3,5,15,0.032
427,Jeremy Lamb,IND,29,36,16,20,21.3,113.3,2.9,13.7,22.1,0.9,24.1,0.6,20.4,6.8,8.2,6,24.4,0.046
428,Isaac Okoro,CLE,20,67,20,47,32.4,113.4,2.1,6.6,9.4,0.9,18.5,0.4,14.7,12.1,7.6,8.3,35,0.069
429,Reggie Perry,BKN,21,26,18,8,8.1,113.4,1.8,20.4,29.5,0.2,22.2,0.2,31.6,3.2,2.4,1.7,7.3,0.018
430,Garrison Mathews,WAS,24,64,32,32,16.2,113.4,1.1,6.5,9.8,0.5,18.8,0.1,8.2,6.4,5,4.1,17.4,0.035
431,Kevin Love,CLE,32,25,7,18,24.9,113.4,6.8,27.2,38.1,0.6,19.8,0.1,4.4,8,6.2,7,27.5,0.054
432,LaMarcus Aldridge,BKN,35,26,15,11,25.9,113.4,3.8,14.8,21,0.4,12.5,1.1,45.3,7.4,7.2,6.6,28.2,0.054
433,DaQuan Jeffries,SAS,23,31,6,25,15.9,113.4,1.7,10.3,14.9,0.5,21.7,0.3,22.7,5.9,3.8,3.8,15.9,0.035
434,Patrick Williams,CHI,19,71,30,41,27.9,113.5,3.7,13.1,18,0.9,26,0.6,23.8,10.8,7.1,7.6,29.8,0.059
435,Wendell Carter Jr.,ORL,22,54,21,33,25.5,113.5,5.8,21.9,31.4,0.6,17.1,0.8,37.5,9.6,6.9,7.3,24.7,0.053
436,Isaiah Roby,OKC,23,61,19,42,23.4,113.6,4.1,16.9,24.4,0.9,24.6,0.6,26.8,10.9,7,6,24.3,0.049
437,Nikola Vucevic,CHI,30,70,26,44,33.5,113.6,9.6,28.9,38.3,0.9,20.6,0.7,27.1,11.9,7.5,9.3,32.7,0.069
438,Willy Hernangomez,NOP,27,47,20,27,18,113.6,4.6,24.7,35.2,0.5,17.6,0.5,29.9,6.9,3.9,4.9,19,0.038
439,Max Strus,MIA,25,39,14,25,13,113.6,0.9,7.3,10.8,0.3,14.9,0.1,3.8,5.9,3.2,2.6,11,0.027
440,Malik Fitts,LAC,23,3,3,0,3.6,113.6,1,30,33.3,0,0,0,0,1.7,0,1,2,0.007
440,Markelle Fultz,ORL,23,8,6,2,26.9,113.6,2.5,9.5,12.5,1,20.5,0.3,18.2,8.9,6.5,5.4,29,0.057
442,Theo Maledon,OKC,20,65,20,45,27.3,113.6,2.9,10.1,14.3,0.9,22.4,0.2,6.5,12,7.5,7,29,0.057
443,Lonzo Ball,NOP,23,55,23,32,31.8,113.7,4.2,12.9,17.8,1.5,30.7,0.6,20.1,11.7,8,8.6,30.4,0.064
444,Josh Richardson,DAL,27,59,35,24,30.3,113.7,2.4,7.9,11.4,1,26,0.4,14.3,9.6,8.1,7.4,28.8,0.061
445,Kyrie Irving,BKN,29,54,36,18,34.9,113.8,3.8,10.1,15,1.4,27.4,0.7,17.5,10.8,11.5,7.8,35,0.07
446,Keldon Johnson,SAS,21,69,32,37,28.5,113.8,4.6,16.3,23.3,0.6,14.1,0.3,12.4,8.4,7.7,7.6,31.2,0.057
447,Darius Bazley,OKC,21,55,16,39,31.2,113.8,6.3,19.3,27.3,0.5,11.6,0.5,19.8,12.1,8.1,7.6,32.2,0.063
448,Robert Covington,POR,30,70,42,28,32,113.8,5.8,18.3,25.9,1.4,28.9,1.2,34.1,9.5,8.4,9.3,31.4,0.064
449,Josh Hall,OKC,20,21,2,19,16,113.9,2.5,15.1,20.8,0.2,9.1,0,2.9,6.8,3.9,4.6,15.4,0.033
450,Jarrett Allen,CLE,23,63,20,43,29.6,113.9,6.9,23.2,34,0.5,11.5,1.4,50.8,11.2,8.3,7.9,33,0.059
451,Vlatko Cancar,DEN,24,41,28,13,6.9,113.9,1,13.6,17.6,0.3,36.7,0,10,2.6,1.2,2.9,6.9,0.014
452,Jalen McDaniels,CHA,23,47,18,29,19.2,113.9,2.6,13.8,20.8,0.6,19.9,0.4,20.9,6.1,5.6,5.1,18,0.037
453,Mason Plumlee,DET,31,56,14,42,26.8,114,6.7,26.4,37.6,0.8,18.9,0.9,35.5,9.2,6.7,6.9,29.2,0.052
454,Collin Sexton,CLE,22,60,18,42,35.3,114,2.2,6.3,9.1,1,18.7,0.2,5.6,13.1,9,10,36.4,0.069
455,Derrick Jones Jr.,POR,24,58,32,26,22.7,114,2.2,9.4,13.6,0.6,20.2,0.9,34,6.5,6.5,6.7,23.1,0.044
456,Rodney Hood,TOR,28,55,29,26,17.1,114,1.5,8.4,12.6,0.4,17.3,0.1,7.1,5.5,5.2,3.7,16.5,0.033
457,Cassius Winston,WAS,23,22,10,12,4.5,114.2,0.4,8.7,12,0.1,18.2,0,12.5,2,1.7,0.8,3.6,0.008
458,Brandon Ingram,NOP,23,61,29,32,34.3,114.2,4.3,12.6,17.3,0.7,13.7,0.6,19.8,12.9,8.8,9.1,33.1,0.064
459,Gary Harris,ORL,26,39,15,24,27.7,114.2,1.5,5.4,7.7,0.7,17.2,0.3,12.2,9.5,7.1,8.5,28.3,0.052
460,Cedi Osman,CLE,26,59,17,42,25.6,114.2,2.8,11.3,16.9,0.9,21.1,0.2,5.6,9.7,6.6,7.3,26.6,0.048
461,Wayne Ellington,DET,33,46,13,33,22,114.2,1.6,7.3,10.9,0.4,12.9,0.2,7.8,7,7,5.1,24,0.041
462,Ricky Rubio,MIN,30,68,23,45,26.1,114.3,2.9,11,16.1,1.4,30.1,0.1,2.3,9.3,7.5,8.1,28,0.049
463,Anthony Lamb,HOU,23,24,3,21,17.3,114.3,1.8,10.9,14.9,0.3,9.7,0.2,11.1,5.5,3.5,3.8,20.8,0.033
464,Josh Okogie,MIN,22,59,21,38,20.3,114.3,1.6,7.9,11.8,0.9,23.7,0.5,20.7,7.1,5.7,5.5,21.4,0.038
465,James Harden,BKN,31,44,31,13,36.6,114.3,7.1,19.1,27.5,1.2,24.9,0.8,19.9,12.8,10.8,10.6,36.9,0.067
466,Anfernee Simons,POR,22,64,37,27,17.3,114.4,2,10.9,16.4,0.3,13.5,0.1,7,4.6,5.7,4.4,16.3,0.031
467,Devin Cannady,ORL,25,8,0,8,9.3,114.4,0.6,6.5,11.4,0.6,35.7,0.1,11.1,2.1,3.8,2.6,9.3,0.018
468,Luke Kennard,LAC,25,63,44,19,19.6,114.4,2.3,11.8,17,0.4,14.9,0.1,8.3,6.9,5.1,5.3,20.8,0.036
469,Hassan Whiteside,SAC,32,36,16,20,15.2,114.5,4.3,26.9,41.5,0.3,12,1.3,70.8,6.4,4.9,3.6,16.7,0.028
470,D.J. Augustin,HOU,33,57,28,29,19.8,114.5,1.3,6.3,9,0.5,16.6,0,1,6.6,4.8,4.7,19.3,0.035
471,Danuel House Jr.,HOU,28,36,8,28,25.9,114.5,3.2,12.1,18.1,0.6,14.4,0.4,18.4,9.3,7.1,9.3,26.8,0.046
472,Ignas Brazdeikis,ORL,22,13,3,10,19.1,114.6,2.6,12.9,18.7,0.3,12.1,0.2,10.3,6.8,4.9,4.8,21.4,0.035
473,Taurean Prince,CLE,27,41,15,26,22.1,114.6,3,13.2,19.6,0.7,19.4,0.6,20.5,8.1,6.6,6.2,23,0.04
474,Richaun Holmes,SAC,27,61,29,32,29.2,114.6,5.9,19.6,29.2,0.6,15.1,1.6,48.2,9.5,8.5,7.7,32,0.051
475,Torrey Craig,PHX,30,50,33,17,16.1,114.7,2.8,18.5,26.7,0.6,23.5,0.5,37.5,4.9,3.9,3.4,16,0.029
476,P.J. Tucker,MIL,36,52,27,25,26.1,114.7,2.9,11.3,16.6,0.8,18.3,0.4,14.8,8.9,7.4,8.8,26.6,0.045
477,Karl-Anthony Towns,MIN,25,50,19,31,33.8,114.7,7.9,23.7,34.3,0.8,13.2,1.1,33.5,11.9,10.3,10.3,34.8,0.058
478,Enes Freedom,POR,29,72,42,30,24.4,114.8,7.1,28.1,40.4,0.5,14.9,0.7,27.9,6.8,6.8,6.8,25,0.042
479,Bradley Beal,WAS,28,60,32,28,35.8,114.8,3.5,9.4,13.6,1.2,19.9,0.4,11.9,13.1,10.2,8.3,35.6,0.061
480,Eric Bledsoe,NOP,31,71,31,40,29.7,114.8,3,10,13.9,0.8,17,0.3,12.2,11.5,7.5,8.5,29.8,0.051
481,DeAndre Jordan,BKN,32,57,37,20,21.9,114.8,5.4,23.1,32.9,0.3,11.6,1.1,55.6,7.7,6.4,6,21.7,0.037
482,Aleksej Pokusevski,OKC,19,45,13,32,24.2,114.9,4,15.5,21.9,0.4,14.7,0.9,32.3,11.5,6.8,6,26.2,0.042
483,Justin Patton,HOU,24,13,1,12,19,114.9,2.7,14.2,21.5,0.9,29.3,1.1,45.2,5.7,5.7,5.8,20.6,0.032
484,Shai Gilgeous-Alexander,OKC,22,35,16,19,33.7,114.9,4.2,11.9,17.1,0.8,17.6,0.7,21.1,12.1,9.7,6.6,35.4,0.055
485,Cam Reddish,ATL,21,26,10,16,28.9,114.9,3.2,10.9,15.4,1.3,30.3,0.3,11.5,10.1,8.1,7.8,31.5,0.05
486,Steven Adams,NOP,27,58,26,32,27.7,115,5.2,18.7,25.1,0.9,24.2,0.7,26.8,10.5,7.1,7.4,26.5,0.045
487,Malik Beasley,MIN,24,37,8,29,32.8,115,3.6,11.2,16.7,0.8,14.4,0.2,5.2,11.3,9.6,9.9,35.9,0.054
488,Mo Bamba,ORL,23,46,11,35,15.8,115.2,4.1,24,35.1,0.3,17.3,1.3,66.7,4.6,4.3,5.7,15.6,0.025
489,Cory Joseph,DET,29,63,25,38,23,115.3,2,8.5,12.8,1,32.1,0.3,12.6,8.7,6.3,5.4,25.8,0.037
490,Kristaps Porzingis,DAL,25,43,26,17,30.9,115.3,7,21.9,31.5,0.5,13.9,1.3,46.8,9.1,8.5,9.1,29.3,0.048
491,Juancho Hernangomez,MIN,25,52,19,33,17.3,115.4,3.1,17.7,25.8,0.4,13.7,0.1,6.9,5.6,5,4.6,18.2,0.027
492,Nate Hinton,DAL,22,21,11,10,4.4,115.4,0.4,9.1,15.7,0.3,46.7,0.1,40,1.6,1.5,1.7,5.2,0.007
493,Avery Bradley,HOU,30,27,6,21,22.3,115.5,1.8,7.8,11.8,0.8,22.6,0.1,6.1,10.1,6.7,6.3,22.6,0.034
494,DeMar DeRozan,SAS,31,61,27,34,33.7,115.5,3.6,10.6,15.2,0.9,20.1,0.2,7.8,9.7,9.2,8.9,37,0.05
495,Armoni Brooks,HOU,23,20,3,17,26,115.6,2.9,11.2,16.5,0.6,14.1,0.3,10.6,9.6,7.8,7,30.4,0.039
496,Anthony Edwards,MIN,19,72,23,49,32.1,115.6,3.8,12.1,17.8,1.1,19.5,0.5,14.6,11.3,9.8,10.4,34.1,0.048
497,Damian Lillard,POR,30,67,39,28,35.8,115.6,3.7,10.4,14.9,0.9,17.4,0.3,7,11.2,9.6,10.3,35.5,0.054
498,Jay Scrubb,LAC,20,4,2,2,21,115.6,3,14,21.8,1,26.7,0,0,4.5,5.3,3.3,27,0.031
499,Gary Trent Jr.,TOR,22,58,29,29,31.1,115.7,2.2,6.9,10.4,1,20.3,0.2,5.2,8.7,9.4,8.6,32.1,0.045
500,Thomas Bryant,WAS,23,10,2,8,27.1,115.7,4.3,16.3,23,0.4,9.1,0.8,33.3,10.2,6.2,6.7,27,0.04
501,Lonnie Walker IV,SAS,22,60,28,32,25.4,115.7,2.4,9.3,13.4,0.5,13.7,0.3,10.9,8.3,7.4,7,28.5,0.036
502,Carmelo Anthony,POR,37,69,39,30,24.5,115.8,2.6,10.7,16,0.7,19.7,0.6,21.2,7,7.4,5.9,24.6,0.035
503,Rodney McGruder,DET,29,16,3,13,12.1,115.8,0.9,7.8,11.2,0.5,22.2,0.1,4.2,3.3,2.9,2.1,12.6,0.017
504,Trent Forrest,UTA,23,30,22,8,10.1,115.9,1.1,11.1,15.6,0.3,20.9,0.1,17.4,3.7,2.9,2.3,10.4,0.014
505,Harrison Barnes,SAC,29,58,25,33,36.2,116.2,5.5,15.2,22.6,0.7,13.5,0.2,5.3,12.1,10.5,9.3,39.9,0.047
506,Cole Anthony,ORL,21,47,13,34,27.1,116.3,3.9,14.2,20.3,0.6,17.3,0.4,15.8,9.8,7.3,8.9,27.9,0.035
507,Buddy Hield,SAC,28,71,31,40,34.3,116.3,4.3,12.6,18.8,0.9,16.7,0.4,12.8,12.4,10.1,9.3,38.2,0.043
508,Moses Brown,BOS,21,43,8,35,21.4,116.4,5.3,23.8,33.2,0.7,26.1,1.1,46.5,10.4,5.7,6.8,22.7,0.028
509,Cameron Oliver,HOU,24,4,1,3,21.8,116.4,4,18.8,25.8,0.5,22.2,1,40,8.3,5.3,7.3,28,0.028
510,Chimezie Metu,SAC,24,36,14,22,13.6,116.4,2.3,17.5,26.3,0.4,14.7,0.5,36,5.3,3.6,3.9,15.1,0.017
511,Tyrese Haliburton,SAC,21,58,25,33,30.1,116.4,2.3,7.6,11.7,1.3,28.2,0.5,14.1,11.2,9.5,8.5,35.2,0.038
512,Marvin Bagley III,SAC,22,43,20,23,25.9,116.5,4.9,18.8,27.9,0.5,13,0.5,20.8,8.8,7.4,6.7,28.4,0.032
513,Nemanja Bjelica,MIA,33,37,16,21,16.1,116.5,2.6,17.2,26.2,0.4,16.5,0.1,9.6,5.8,3.9,3.5,17.8,0.02
514,R.J. Hampton,ORL,20,51,20,31,17.4,116.7,2.9,16.2,24.8,0.4,15.6,0.2,9.9,6.1,5,5.7,18.4,0.02
515,D'Angelo Russell,MIN,25,42,16,26,28.5,116.8,2.3,7.7,11.8,1.1,23.1,0.4,13.2,11,8.9,8,30.3,0.033
516,Gabriel Deck,OKC,26,10,1,9,21.2,116.8,2.4,11.8,17.3,0.8,22.2,0,0,7.8,5.6,5.1,21.4,0.024
517,Quinndary Weatherspoon,SAS,24,20,8,12,6.1,116.9,0.4,7,10.5,0.4,38.1,0.1,15.4,2.1,1.9,2.1,6,0.007
518,Khyri Thomas,HOU,25,5,1,4,30.6,116.9,2.2,7.2,10.3,1.8,40.9,1.2,35.3,9.6,9.2,9.8,39.2,0.035
519,KJ Martin,HOU,20,45,10,35,23.7,117,3.8,15.9,23,0.7,19.2,0.9,36.3,9.2,6.7,6,25.9,0.026
520,Jeremiah Martin,CLE,25,9,0,9,8.4,117.3,0.6,6.5,10,0.6,50,0.2,28.6,2.9,2.9,2.4,10.2,0.008
521,Kris Dunn,ATL,27,4,1,3,11.4,117.7,1.5,12.5,18.8,0.5,28.6,0.5,33.3,6,3,3,13.5,0.01
522,De'Aaron Fox,SAC,23,58,24,34,35.1,118,2.9,8.5,12.6,1.5,29.2,0.5,13.4,11.9,10.2,8.9,39.4,0.027
523,Jaren Jackson Jr.,MEM,21,11,4,7,23.5,118,4.1,16.4,24.7,1.1,35.3,1.6,39.1,9.6,7.4,6.2,22.5,0.018
524,Andre Roberson,BKN,29,5,4,1,12.6,118.4,1.6,13.6,19,0.6,30,0.2,16.7,4.8,2.8,4.2,12.4,0.008
525,Nassir Little,POR,21,48,27,21,13.3,118.4,2,14.4,21.7,0.1,7,0.3,18.8,3.9,4.9,4.2,12.9,0.009
526,Bol Bol,DEN,21,32,21,11,5,119.3,0.8,15.4,19.8,0.1,15,0.3,43.5,2.4,0.9,2.6,5.3,0.002
527,Marquese Chriss,GSW,23,2,0,2,13.4,119.4,5,38.5,45.5,0,0,1,66.7,6,4,8,13,0.005
528,Kevin Porter Jr.,HOU,21,26,4,22,32.1,119.9,3,9.8,14.2,0.7,14.2,0.3,11.1,13,8.3,10.3,33.8,0.007
529,Justin Robinson,OKC,23,9,0,9,9.7,119.9,0.7,6.7,10.7,0.3,30,0,0,5,5.4,1.9,11.1,0.002
530,Elijah Hughes,UTA,23,18,14,4,3.5,120.3,0.4,11.9,19.5,0.1,12.5,0.1,14.3,1.6,1.5,0.7,3.9,0
531,Robert Franks,ORL,24,7,0,7,14.4,120.5,1.1,8.2,13.8,0.4,20,0.4,37.5,3.4,5.1,4.6,16.6,0.001
532,Nate Darling,CHA,22,7,3,4,3.7,122.2,0,0,0,0,0,0.1,50,2.4,2,0.7,3.7,-0.002
533,Glenn Robinson III,SAC,27,23,9,14,16.1,122.5,1.5,9.4,14.5,0.2,7.1,0.1,6.8,7.4,5.9,5,19.3,-0.009
534,Anderson Varejao,CLE,38,5,1,4,7.2,123.5,2.6,34.2,46.4,0,0,0.4,28.6,2.4,1.6,2.8,11.2,-0.006
535,Juwan Morgan,UTA,24,29,24,5,5.1,124.1,0.7,13.3,20,0.1,17.4,0,11.1,2,1.7,1.5,6,-0.005
536,Udoka Azubuike,UTA,21,15,13,2,3.8,124.4,0.6,15,20.9,0.1,11.1,0.3,50,2.1,1.4,0.7,4.1,-0.004
537,Patrick McCaw,TOR,25,5,2,3,6.7,137.5,0.4,7.1,12.5,0.4,33.3,0,0,3,1,1.6,6.8,-0.03
538,Noah Vonleh,BKN,25,4,3,1,2.7,145.8,0.3,14.3,16.7,0,0,0,0,1.8,0.8,0.8,1.5,-0.021
539,Anzejs Pasecniks,WAS,25,1,1,0,6.3,161.5,0,0,0,0,0,0,0,7,2,4,14,-0.071
540,Will Magnay,NOP,23,1,1,0,3.3,185.7,0,0,0,0,0,0,0,5,0,2,4,-0.063
