,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
370,Ja Morant,MEM,22,57,36,21,33.1,111.2,4.4,12.4,17.8,1.2,19,0.4,8.9,10.3,8.5,9,33.1,0.089
371,Donte DiVincenzo,SAC,25,42,21,21,23.9,111.2,3.1,12.5,18.6,1.1,31.4,0.2,9,8,7.2,5.7,23,0.066
372,Avery Bradley,LAL,31,62,27,35,22.7,111.2,1.7,7.3,10.6,0.9,21.6,0.1,6.6,8.4,6,6.9,24.5,0.061
373,Joshua Primo,SAS,19,50,22,28,19.3,111.2,1.6,7.9,11.9,0.4,13.9,0.5,23.2,6.8,6.6,5.5,19.5,0.052
374,Mitchell Robinson,NYK,24,72,32,40,25.7,111.2,4.5,17.1,24.3,0.8,22.8,1.8,61.9,8.5,6.3,6.3,23.9,0.068
375,Eric Paschall,UTA,25,58,36,22,12.7,111.3,1.3,10,14.4,0.2,9,0.1,7.7,4.7,3.8,3.5,12.9,0.034
376,Justin Robinson,DET,24,25,13,12,12.1,111.3,0.7,5.1,8.2,0.4,20.9,0,4.3,5.2,3.5,3.8,13.3,0.034
377,Davion Mitchell,SAC,23,75,28,47,27.7,111.3,1.8,6.2,9.3,0.7,16.5,0.3,12.3,10.3,9,7.1,28.6,0.073
378,Wayne Ellington,LAL,34,43,15,28,18.8,111.3,1.6,7.8,12,0.5,18.1,0.1,5.9,6.5,5.3,5.8,19.7,0.049
379,Mo Bamba,ORL,24,71,19,52,25.7,111.3,6,21.4,30.3,0.5,16.1,1.7,58.7,9.2,7.4,7.1,21.2,0.068
380,Bojan Bogdanovic,UTA,33,69,45,24,30.9,111.4,3.4,10.6,15.4,0.5,10.5,0,0.4,10.6,8.7,7.7,30.4,0.081
381,Wenyen Gabriel,LAL,25,26,8,18,13.8,111.4,2.2,15.1,23.1,0.2,11.1,0.4,39.3,4.4,3.8,3.3,14.4,0.036
382,James Harden,PHI,32,65,40,25,37.2,111.4,6.8,17.6,25.7,1.3,21.8,0.6,13.4,13.1,9.7,11.8,37.3,0.099
383,Alex Len,SAC,29,39,17,22,15.9,111.4,2.8,16.8,25.3,0.3,12.7,0.6,45.5,5.1,5.6,4.9,17.2,0.042
384,P.J. Washington,CHA,23,65,33,32,27.2,111.5,3.9,14.2,21.1,0.9,18.6,0.9,32.1,9,7.8,7.5,26.7,0.071
385,DeAndre Jordan,PHI,33,48,26,22,13,111.5,3.8,26.2,37.1,0.3,14.5,0.7,45.5,5.4,3.9,5.4,12.9,0.035
386,Russell Westbrook,LAL,33,78,31,47,34.3,111.5,6,16.5,24.7,1,17.9,0.3,7.1,12.1,9.7,10.8,36.8,0.09
387,Xavier Moon,LAC,27,10,7,3,13.7,111.5,1.2,7.2,11.8,0.7,31.8,0.3,21.4,5.3,6.6,2.9,16,0.037
388,Lonnie Walker IV,SAS,23,70,27,43,23,111.5,2.3,9.5,14.6,0.6,18,0.3,11.3,7.3,7.5,5.4,25.5,0.06
389,Jeff Green,DEN,35,75,44,31,24.7,111.5,2.5,10,14,0.4,10.4,0.4,18.1,9,6.1,6.5,25.8,0.064
390,Usman Garuba,HOU,20,24,2,22,10,111.5,2.6,26.3,38,0.4,20.4,0.5,35.5,3.4,2.8,2.3,10.8,0.026
391,Julius Randle,NYK,27,72,32,40,35.3,111.6,8.2,22.5,32.3,0.7,15.9,0.5,14.6,11.8,9.1,10.1,33,0.091
392,Karl-Anthony Towns,MIN,26,74,44,30,33.5,111.6,7.2,21,31.2,1,16.4,1.1,31.2,11,9.5,10.5,33.2,0.085
393,RJ Barrett,NYK,22,70,33,37,34.5,111.6,4.9,13.6,19.5,0.6,13.2,0.2,6.9,11.4,8.7,8.9,32,0.089
394,Brook Lopez,MIL,34,13,10,3,23,111.6,2.6,10.8,14,0.6,20,1.2,46.9,7.6,4.6,6.4,19.8,0.059
395,DeMarcus Cousins,DEN,31,48,33,15,14.9,111.7,4.1,28.1,38.9,0.7,30.7,0.4,41.2,5.5,3.3,4.4,14,0.039
396,Carmelo Anthony,LAL,38,69,27,42,26,111.7,3.3,11.6,17.7,0.7,18.2,0.8,25.9,9,7.5,7.2,28.1,0.067
397,Troy Brown Jr.,CHI,22,66,37,29,16,111.7,2.5,15.4,21.5,0.5,24.8,0.1,6,5.6,4,4.5,17,0.041
398,Cory Joseph,DET,30,65,19,46,24.6,111.7,2.2,9.2,13.7,0.6,17.9,0.3,10.8,7.9,6.2,4.9,25.5,0.062
399,Donovan Mitchell,UTA,25,67,41,26,33.8,111.7,3.4,9.6,13.9,1.5,28.1,0.2,5,11.5,9.5,8,32.8,0.086
400,Bones Hyland,DEN,21,69,41,28,19,111.7,2.5,13.3,19.4,0.6,20.5,0.3,20.4,6.4,4.7,5.2,19.5,0.048
401,Goran Dragic,BKN,36,21,10,11,23.7,111.7,2.5,10.4,16.6,0.9,20,0.2,7.4,9.1,6.2,7.5,23.8,0.061
402,Jaylen Nowell,MIN,22,62,37,25,15.7,111.7,1.6,10,14.7,0.4,16.8,0.2,9.3,5.2,4.7,4,14.3,0.04
403,Scottie Lewis,CHA,22,2,1,1,3.3,111.8,0,0,0,0.5,25,0,0,1,2.5,1,4,0.01
403,Trayvon Palmer,DET,27,1,0,1,16.8,111.8,2,13.3,18.2,0,0,0,0,13,3,9,14,0.041
405,Torrey Craig,PHX,31,78,36,42,20.5,111.8,2.9,13.7,20,0.6,20.9,0.5,18.1,7.1,5.5,5.7,20.7,0.051
406,Chimezie Metu,SAC,25,60,23,37,21.3,111.8,5,22.7,33.6,0.9,24.3,0.5,24.8,8.6,6.9,5.9,22,0.054
407,Jakob Poeltl,SAS,26,68,30,38,29,111.8,5.5,18.4,27.4,0.7,14.7,1.7,55.4,8,8.7,6.6,30.4,0.072
408,Malachi Flynn,TOR,24,44,25,19,12.2,111.8,1.2,9.7,15.5,0.5,20.2,0.1,7.4,3.4,4.3,2.9,11.9,0.031
409,DeMar DeRozan,CHI,32,76,43,33,36.1,112,4.4,12.2,17.6,0.9,16.9,0.3,10.7,10.8,9.8,8.9,37.3,0.089
410,Terry Rozier,CHA,28,73,38,35,33.7,112,3.5,10.1,14.9,1.3,21.5,0.3,10.7,11.1,10.1,9.6,33.6,0.082
411,Bruce Brown,BKN,25,72,37,35,24.6,112,3.4,13,20.2,1.1,29.2,0.7,26.4,9.1,7.3,7.1,24.6,0.061
412,Javonte Green,CHI,28,65,38,27,23.4,112,2.8,12,17.2,1,29,0.5,23.2,7.4,6.5,5.9,24.1,0.058
413,Devon Dotson,CHI,22,11,5,6,7.7,112,0.7,10.5,14.5,0.1,14.3,0,0,2.7,1.8,1.6,6.7,0.019
414,Tre Mann,OKC,21,60,17,43,22.8,112,2.4,10.1,15,0.8,22.1,0.2,8.2,8.4,7.3,4.8,25,0.055
415,Pat Connaughton,MIL,29,65,41,24,26,112.1,3.5,13,18.4,0.9,22.5,0.2,10.9,8.3,6.7,5.8,23.4,0.063
416,Armoni Brooks,TOR,24,54,20,34,15.6,112.1,1.5,9.7,14.9,0.5,19,0.2,12.9,5.6,4.4,4.5,15.7,0.039
417,Didi Louzada,POR,22,9,0,9,14.4,112.1,1.3,9.6,17.4,0.2,5.9,0.2,18.2,6.4,6.2,5.2,15.8,0.035
418,Isaiah Stewart,DET,21,71,21,50,25.6,112.1,5.5,21.7,31.2,0.3,8.5,1.1,42.6,8.6,6.5,5.9,25.1,0.061
419,Bogdan Bogdanovic,ATL,29,63,33,30,29.3,112.1,3.5,11.6,17.2,1.1,23.3,0.2,8.8,8.4,8.3,6.3,28.7,0.07
420,Trevor Ariza,LAL,37,24,8,16,19.3,112.2,3,15.1,22.2,0.5,20,0.3,10.2,6.8,5,7.1,21.3,0.045
421,Josh Jackson,SAC,25,51,12,39,16.3,112.2,2.4,14.9,23.1,0.5,18.1,0.4,23.2,6.8,4.2,3.7,17.1,0.039
422,Ivica Zubac,LAC,25,76,40,36,24.4,112.2,5.6,22.3,32.1,0.5,13.8,1,47,8.3,6.9,6.9,25.3,0.057
423,Theo Maledon,OKC,21,51,14,37,17.8,112.3,2.2,11.8,17,0.6,26.5,0.2,12.8,6.5,5.1,4.1,17.8,0.042
424,T.J. McConnell,IND,30,27,9,18,24.2,112.3,2.6,11,16.4,1.1,26.1,0.4,12.8,9,7.3,6.3,26.4,0.058
425,Tomas Satoransky,WAS,30,55,21,34,16.5,112.4,1.8,11,15.5,0.5,22.7,0.1,5.6,5.9,4.2,4,16.2,0.039
426,Miles Bridges,CHA,24,80,41,39,35.5,112.4,5.9,15.8,23.5,0.9,15.1,0.8,23.3,11.8,11.1,9.3,35.6,0.082
427,Khem Birch,TOR,29,55,34,21,18,112.4,2.1,12.8,18.6,0.5,16.6,0.5,34.2,5.7,4.6,4.7,16.2,0.042
428,Kelly Oubre Jr.,CHA,26,76,39,37,26.3,112.4,2.9,10.6,16.2,1,21.9,0.4,14.3,8.8,8,7.6,25.9,0.061
429,Evan Fournier,NYK,29,80,36,44,29.5,112.5,2.2,7.3,10.5,1,24.8,0.3,8.4,9.8,7.9,8.3,28.4,0.068
430,LaMelo Ball,CHA,20,75,39,36,32.3,112.5,5.2,15.7,23.2,1.6,26.4,0.4,13,11.1,9.9,9.5,33.2,0.075
431,Jordan Nwora,MIL,23,62,34,28,19.1,112.5,3,14.7,22,0.4,13.8,0.3,16.5,6.7,5.7,5.9,19.1,0.045
432,Blake Griffin,BKN,33,56,29,27,17.1,112.5,3,16.9,25,0.5,18.5,0.3,15.4,6.3,4.7,5.5,16.6,0.04
433,Kevin Huerter,ATL,23,74,40,34,29.6,112.5,3,9.8,14.1,0.7,17.6,0.4,13.8,9.4,7.8,8,30.4,0.068
434,Moritz Wagner,ORL,25,63,16,47,15.2,112.6,3,19,27.8,0.3,16.9,0.2,18.1,5.4,4.3,3.9,14.8,0.035
435,Larry Nance Jr.,NOP,29,46,19,27,22.6,112.6,3.8,17.3,25.6,0.9,24.2,0.4,20.4,8,5.8,6.2,23.2,0.051
436,Tony Snell,NOP,30,53,19,34,15.5,112.6,1.6,10.7,15.6,0.3,12.2,0.2,13.4,4.6,4.2,4.1,15.2,0.035
437,Brandon Goodwin,CLE,26,36,19,17,13.9,112.6,1.5,11,16,0.7,40.3,0,2.4,5.1,3.8,3.1,13.1,0.031
438,Aaron Wiggins,OKC,23,50,13,37,24.2,112.6,2.5,9.8,14.2,0.6,15.7,0.2,9.9,7.5,7.2,5.8,23.5,0.056
439,Danilo Gallinari,ATL,33,66,35,31,25.3,112.6,4.1,16.1,23.9,0.4,11.3,0.2,9,7.6,6.9,6.3,26,0.057
440,Jared Butler,UTA,21,42,31,11,8.6,112.6,1,10.2,15.4,0.4,32.1,0.2,23.5,3.5,3,1.9,8.9,0.02
441,Cam Thomas,BKN,20,67,32,35,17.6,112.7,2.2,11.8,17.9,0.5,20.9,0.1,6.5,6.1,5,4.9,17.8,0.039
442,John Collins,ATL,24,54,26,28,30.8,112.7,6.1,19,27.3,0.6,14.8,1,33.1,9.9,7.7,7.5,28.9,0.068
443,Sam Merrill,MEM,26,6,2,4,9.6,112.7,1,10.7,17.1,0,0,0,0,1.8,3.3,4.7,10,0.021
444,Thomas Bryant,WAS,24,27,8,19,16.3,112.8,3,18.7,27.2,0.2,9.8,0.8,43.8,4.8,4.6,3.7,17,0.036
445,Chaundee Brown Jr.,ATL,23,5,1,4,20.7,112.8,3,13.9,19,0.4,22.2,0,0,7,3.8,7.2,22.4,0.047
446,Markus Howard,DEN,23,31,17,14,5.7,112.8,0.3,6.4,9.4,0.3,28.1,0,0,1.4,1.3,1.7,6,0.013
447,Nikola Vucevic,CHI,31,73,41,32,33.1,112.8,9.1,27.4,38.4,1,20.1,1,35.9,10.4,8.3,8.2,33.5,0.072
448,Raul Neto,WAS,30,70,29,41,19.6,112.9,1.7,8.9,12.9,0.8,28.1,0,2.5,6.4,4.7,3.6,20.5,0.043
449,Malik Monk,LAL,24,76,32,44,28.1,112.9,2.9,9.9,14.6,0.8,18.8,0.4,13.3,9.4,7.8,8.7,30.9,0.061
450,Killian Hayes,DET,20,66,21,45,25,112.9,2.6,10.8,16.1,1.2,28.5,0.5,21,8.9,6.8,5.9,24.8,0.055
451,Corey Kispert,WAS,23,77,31,46,23.4,112.9,2,8.4,12.4,0.5,14.8,0.3,12.1,6.8,5.8,5,23.5,0.05
452,Anfernee Simons,POR,23,57,25,32,29.5,112.9,2.2,7.5,10.8,0.5,10.9,0.1,4.2,9.4,7.6,8.3,28.8,0.063
453,Keifer Sykes,IND,28,32,6,26,17.7,112.9,1.2,6.9,10.7,0.4,15,0.1,6.9,6.5,4.7,4.3,18.9,0.038
454,BJ Johnson,ORL,26,4,2,2,16.1,113,2.3,12.2,20.9,0,0,0.3,16.7,3.8,5.3,3.3,13,0.034
455,Cam Reddish,NYK,22,49,20,29,20.7,113,1.6,7.5,10.8,1,33.1,0.3,16.7,7.8,5.5,5.6,21.1,0.046
456,Richaun Holmes,SAC,28,45,16,29,23.9,113,5,19.8,30,0.4,10.9,0.9,37.3,9,7.3,6.8,25.6,0.052
457,Cody Martin,CHA,26,71,41,30,26.3,113,2.9,10.8,16.4,1.2,26.4,0.5,17.3,9.2,8.1,7.7,25.7,0.056
458,Shai Gilgeous-Alexander,OKC,23,56,16,40,34.7,113,4.3,11.4,16.7,1.3,21.8,0.8,25.8,11.1,9.7,7.9,34.4,0.075
459,Cade Cunningham,DET,20,64,20,44,32.6,113.1,4.6,14.3,21.1,1.2,24.8,0.7,22.2,11.4,8.4,6.7,33.2,0.069
460,Darius Bazley,OKC,22,69,19,50,27.9,113.1,5.3,17.6,25.7,0.8,19.4,1,35.4,10.1,8.5,6,28.9,0.06
461,Lindy Waters III,OKC,24,25,6,19,18.6,113.2,2.7,14,20,0.8,24.4,0.3,18.2,6.4,5.4,4.1,17.7,0.04
462,Timothe Luwawu-Cabarrot,ATL,27,52,30,22,13.2,113.2,1.3,9.4,12.9,0.3,17.1,0.1,11.5,5.1,2.8,3.9,12.5,0.028
463,Josh Hart,POR,27,54,20,34,33.2,113.2,6,18.3,26,1.1,21,0.2,10.2,12,7.9,8.8,31.1,0.069
464,Kelly Olynyk,DET,31,40,13,27,19.1,113.3,3.1,17,26.2,0.8,21.4,0.5,25.7,7.3,5.3,4.6,20,0.04
465,Juancho Hernangomez,UTA,26,40,20,20,11.1,113.3,1.8,15.5,23,0.4,23,0.3,21.3,4.2,4.2,3.3,10.8,0.023
466,Clint Capela,ATL,28,74,40,34,27.6,113.3,8.1,28.4,40.1,0.7,18.1,1.3,50.8,8.7,7.2,8,27.9,0.057
467,Patrick Williams,CHI,20,17,9,8,24.8,113.3,3.1,13.2,19,0.5,14.1,0.5,27.3,8.3,6.4,7.2,27.3,0.051
468,Jaysean Paige,DET,27,1,1,0,6.6,113.3,1,9.1,20,0,0,0,0,4,7,4,8,0.015
469,Zach LaVine,CHI,27,67,37,30,34.7,113.4,4.3,12.1,17.4,0.6,11.9,0.3,12.2,11.2,9.4,8.6,34.7,0.07
470,Isaiah Roby,OKC,24,45,10,35,21.1,113.4,3.2,14.5,21.2,0.8,22.8,0.8,33.7,7.4,6,5.1,23.2,0.044
471,LeBron James,LAL,37,56,25,31,37.2,113.5,7.1,18.5,27.7,1.3,21.2,1.1,27.1,13.1,10.2,11.9,38.6,0.074
472,Damian Jones,SAC,27,56,19,37,18.2,113.5,3.1,16.4,25.1,0.5,17.6,0.8,48.5,6.7,5.9,4.6,18.4,0.036
473,R.J. Hampton,ORL,21,64,15,49,21.9,113.5,2.7,12,17.1,0.7,21.6,0.2,12.1,8.1,5.8,6.2,21,0.044
474,Gabriel Deck,OKC,27,7,2,5,7.9,113.6,0.7,7.7,11.9,0.1,25,0,0,4.6,3.3,3.9,8.6,0.016
475,Coby White,CHI,22,61,32,29,27.5,113.6,2.7,9.9,14.2,0.5,12.8,0.2,8.2,8.4,7.4,6.6,29.4,0.054
476,Eric Gordon,HOU,33,57,19,38,29.3,113.6,1.7,5.6,8.3,0.5,12.6,0.3,11.5,12.2,8.9,8.4,31.4,0.058
477,Trey Lyles,SAC,26,75,19,56,20.5,113.6,3.9,18.9,28.5,0.4,13,0.4,23.2,6.8,5.5,4.9,21.2,0.04
478,Kevin Knox II,ATL,22,30,18,12,7.4,113.7,1,12.7,20.5,0.1,9.8,0.1,8.7,2.7,2.5,1.5,7.1,0.015
479,Kyrie Irving,BKN,30,29,14,15,37.6,113.8,3.8,9.6,14.9,1.4,21,0.6,13.3,12,11,9.6,35.7,0.073
480,Admiral Schofield,ORL,25,38,10,28,12.3,113.8,1.9,14.6,21.4,0.1,8.5,0.1,12.2,4.6,3.7,3,11.9,0.024
481,Ish Smith,WAS,33,65,27,38,17.3,113.8,1.8,10,15.6,0.7,26.7,0.4,18.3,5.9,5.2,4.9,16.3,0.034
482,Tyler Johnson,SAS,30,6,2,4,15.2,113.8,1.5,10,15.8,0.5,18.8,0.5,18.8,3.8,6.2,4.3,15,0.03
483,Terrence Ross,ORL,31,63,14,49,23,113.8,2.2,9.4,14.2,0.4,13.9,0.2,9.5,8.7,6.3,5.6,24,0.044
484,Kentavious Caldwell-Pope,WAS,29,77,34,43,30.2,113.8,2.9,9.3,13.5,1.1,27.7,0.3,10.8,9.9,8.3,5.4,32,0.058
485,Justin Holiday,SAC,33,74,25,49,27.8,113.9,2.2,8,11.4,0.8,20,0.4,15.5,9.4,7.4,7.9,28.5,0.052
486,De'Andre Hunter,ATL,24,53,28,25,29.8,113.9,2.8,9.3,13.7,0.7,15.7,0.4,15,9.5,8.2,7.9,29.8,0.056
487,Paul Reed,PHI,23,38,21,17,8,113.9,1.3,16.4,26.2,0.9,54.1,0.4,36.8,2.8,2.5,2.4,7.3,0.015
488,Marcus Morris Sr.,LAC,32,54,26,28,29,114,3.9,12.9,19.1,0.5,13.9,0.3,12.8,10,8.8,7.7,30.6,0.053
489,Saddiq Bey,DET,23,82,23,59,33,114,4.1,12.5,18.5,0.9,17.6,0.2,6.7,11.2,8.7,7.6,34.6,0.061
490,CJ McCollum,NOP,30,62,28,34,34.6,114,3.5,10.1,14.4,1.1,19.7,0.4,12,11.3,8.9,8.7,33.7,0.064
491,Haywood Highsmith,MIA,25,19,13,6,8.6,114,0.8,9.7,13.9,0.1,10.5,0.2,30,3.3,2.8,1.4,8.1,0.017
492,Doug McDermott,SAS,30,51,21,30,24,114.1,1.9,7.6,11.3,0.3,7.3,0.1,5.4,7.8,7.8,6.7,26.6,0.044
493,Ayo Dosunmu,CHI,22,77,42,35,27.4,114.1,2.4,9,12.9,0.8,18.6,0.4,16.1,9.6,7.1,7.2,29.3,0.05
494,Willy Hernangomez,NOP,28,50,22,28,16.8,114.2,3.9,24,34.4,0.4,12.9,0.4,32.2,6.1,4.4,4.6,17.5,0.031
495,James Bouknight,CHA,21,31,15,16,9.8,114.2,1,9,14.6,0.2,13.2,0,2.9,3.6,3.7,3,9.5,0.018
496,Jae'Sean Tate,HOU,26,78,19,59,26.4,114.2,3.7,13.5,20.3,0.9,24.4,0.5,22.8,11.3,7.8,8.1,28.2,0.047
497,Kyle Kuzma,WAS,26,66,29,37,33.4,114.3,7.4,21.3,31.7,0.6,15.6,0.9,23.9,10.6,9.3,6.2,35.2,0.059
498,Javin DeLaurier,MIL,24,1,1,0,2.8,114.3,1,25,100,1,50,0,0,0,4,0,4,0.006
499,Carsen Edwards,DET,24,4,1,3,19.8,114.4,1,4.4,8.2,0.5,16.7,0,0,8.3,6.5,7.3,27.5,0.035
500,Semi Ojeleye,LAC,27,30,14,16,13.5,114.4,1.6,11.1,18,0.2,11.7,0.2,13.6,5.6,4,3.9,14.1,0.024
501,Thanasis Antetokounmpo,MIL,29,48,26,22,9.9,114.4,1.3,12.9,20.9,0.3,23.5,0.3,30,3.6,3.3,3.6,10.6,0.017
502,Kemba Walker,NYK,32,37,16,21,25.6,114.5,2.6,9.9,14.5,0.7,21.8,0.2,6.9,9.1,7.1,8,24.6,0.045
503,Caris LeVert,CLE,27,58,23,35,30.7,114.5,2.9,9.7,14.1,0.9,20.6,0.4,13.1,9.5,8.8,7.6,31.7,0.052
504,Tyler Cook,CHI,24,20,13,7,10,114.6,1.9,20,29.6,0.2,17.4,0.2,20,3,3.1,3.6,12.6,0.017
505,Isaiah Livers,DET,23,19,8,11,20.2,114.6,2.2,10.9,17,0.7,19.1,0.4,20.6,6.9,4.9,4.8,22.7,0.033
506,Malcolm Hill,CHI,26,19,8,11,11.2,114.7,1.3,11.8,15.8,0.4,31.8,0.2,18.8,4.2,2,4.2,12.6,0.019
507,Garrett Temple,NOP,36,59,23,36,18.6,114.7,1.9,10.6,15.6,0.7,24.7,0.4,25,6.9,5.5,4.6,17.7,0.031
508,Damian Lillard,POR,31,29,12,17,36.4,114.8,3.7,10.4,14.1,0.6,10.5,0.4,10.2,12.4,8,10.1,37.9,0.058
509,Trae Young,ATL,23,76,40,36,34.9,114.9,3.1,8.7,12.6,0.9,18.3,0.1,3,11,9.4,9.1,35.6,0.056
510,Marvin Bagley III,DET,23,48,17,31,23.9,114.9,4.9,20,29.7,0.5,14.1,0.4,17.6,7.9,6.6,6.4,23.8,0.037
511,Kevin Porter Jr.,HOU,22,61,16,45,31.3,114.9,3.7,11.1,16.6,1.1,25,0.4,12.6,14,9.5,11.3,34.7,0.049
512,Dwight Howard,LAL,36,60,21,39,16.2,115,4,24.6,35.6,0.6,22.5,0.6,43.4,5.7,4,5.3,16.8,0.025
513,Louis King,SAC,23,10,2,8,10.4,115,1.2,11.5,19.4,0.2,14.3,0.1,8.3,3.8,3.6,3,11,0.017
514,Wayne Selden,NYK,27,3,2,1,6.4,115,0.3,5.3,9.1,0,0,0,0,1.7,1.7,3,7.3,0.01
515,Ben McLemore,POR,29,64,20,44,20.1,115,1.4,7.2,11,0.6,16.2,0.2,9.7,7.8,6,6.9,19.6,0.032
516,Cameron McGriff,POR,24,3,0,3,15.3,115.1,3,20.9,30,0,0,0.3,100,4.3,5.3,2,12,0.023
517,Buddy Hield,IND,29,81,26,55,30.8,115.1,3.5,11.4,17.2,0.9,19.3,0.3,9.7,12,9.8,8.3,33.8,0.048
518,Stanley Johnson,LAL,26,48,16,32,22.8,115.2,2.5,10.9,16.4,0.9,24,0.3,14.4,7.8,6.6,7.2,25.7,0.034
519,KJ Martin,HOU,21,79,20,59,21,115.4,2.7,13.1,20.1,0.4,12.6,0.5,22.6,9.6,6.9,6.7,24.3,0.03
520,Nick Richards,CHA,24,50,25,25,7.3,115.4,1,13.7,20.4,0.2,15,0.4,50,3,2.3,2.3,6.1,0.011
521,Kessler Edwards,BKN,21,48,22,26,20.6,115.5,2.7,12.4,18.4,0.6,20.3,0.5,22.2,7.8,5.3,6.1,20.9,0.029
522,Daniel Gafford,WAS,23,72,30,42,20.1,115.5,3.5,16.9,25,0.4,15.5,1.4,56.3,6.8,5.4,4.2,19.8,0.028
523,Tristan Thompson,CHI,31,57,20,37,15.7,115.7,2.9,19.6,28.2,0.4,16.8,0.4,31.3,5.3,4.3,4.1,17.5,0.021
524,Alize Johnson,NOP,26,23,14,9,7.3,115.7,1.4,20.2,31.1,0.2,20,0,0,2.7,2.5,1.8,8.5,0.01
525,Christian Wood,HOU,26,68,19,49,30.8,115.7,8.5,26.5,39.3,0.8,18.6,1,34.2,14,9,10.6,33.4,0.042
526,Rui Hachimura,WAS,24,42,16,26,22.5,115.8,3.2,14.3,21,0.5,18.5,0.2,10,7.7,5.2,5.2,21.9,0.03
527,Drew Eubanks,POR,25,71,19,52,17.5,115.9,3.5,19.7,30.5,0.4,14.4,0.6,32,6.7,5.9,5.2,18.1,0.023
528,David Nwaba,HOU,29,46,6,40,13.2,115.9,2.4,17.9,27.9,0.6,25,0.4,30.3,5.8,3.7,4.6,14.1,0.017
529,Tyrese Haliburton,IND,22,77,26,51,35,115.9,3.2,9.3,14.1,1.7,31,0.6,16.8,13.4,10.9,10.3,40,0.045
530,Isaiah Jackson,IND,20,36,9,27,15,116.1,2.5,15.7,23.7,0.7,27.8,1.4,64.2,6.3,4.7,4.1,16.1,0.019
531,Vit Krejci,OKC,22,30,8,22,23,116.1,2.8,12.1,17.4,0.6,17.6,0.3,15.1,8.3,7.2,5.2,24,0.029
532,Josh Christopher,HOU,20,74,18,56,18,116.1,1.8,10.3,16.1,0.9,28.4,0.2,9.8,8.4,5.7,5.8,21.6,0.022
533,Duane Washington Jr.,IND,22,48,12,36,20.2,116.1,1.6,8.2,12.3,0.5,18.8,0.1,2.8,7.9,5.4,6,21.5,0.026
534,Ignas Brazdeikis,ORL,23,42,9,33,12.8,116.4,1.2,9,12.9,0.2,16.1,0.1,6.4,4.6,4.1,3.4,12.8,0.015
535,Goga Bitadze,IND,22,50,17,33,14.6,116.4,2,13.9,21.5,0.4,18.4,0.8,49.4,5.6,4.2,4.6,16.9,0.017
536,De'Aaron Fox,SAC,24,59,22,37,35.3,116.5,3.5,9.6,14,1.2,24.1,0.4,13.8,12.6,10.6,10.1,38.6,0.04
537,D.J. Wilson,TOR,26,4,2,2,13.5,116.5,3.8,23.8,35.7,1.3,41.7,0.3,25,6.3,6.3,4.3,14.5,0.017
538,Garrison Mathews,HOU,25,65,19,46,26.3,116.5,2.4,9.3,14.2,0.9,22.7,0.4,15.4,11.4,8.4,8.5,29.3,0.029
539,Alperen Sengun,HOU,19,72,18,54,20.7,116.6,3.5,17.4,27.1,0.8,24.6,0.9,45.6,9.4,6.5,7.6,23.4,0.023
540,Micah Potter,DET,24,3,2,1,10.3,116.7,1.7,12.5,22.7,0.3,25,0.3,25,9.3,3.7,5.7,11.3,0.012
541,Harrison Barnes,SAC,30,77,27,50,33.6,116.7,4.5,13.5,19.6,0.7,14.8,0.2,6.2,12.5,10.2,10.2,37.1,0.035
542,Greg Brown III,POR,20,48,14,34,13.3,116.8,2,15,23.1,0.5,26,0.5,40.7,5.8,4,4.8,12.5,0.014
543,Oshae Brissett,IND,24,67,19,48,23.3,116.8,3.7,16.5,24.5,0.7,18.3,0.4,16.1,8.7,7,6.6,25.9,0.025
544,Justin Anderson,IND,28,16,3,13,19.7,116.9,2.6,14.2,22.6,0.5,13.8,0.4,21.4,6.8,5.8,5.9,21.3,0.02
545,CJ Elleby,POR,22,58,17,41,20.2,116.9,2.8,14.1,21.5,0.6,16.4,0.3,20.2,7.8,5.9,6.3,20.1,0.02
546,Jalen Green,HOU,20,67,12,55,31.9,116.9,2.9,8.8,13.4,0.7,14.2,0.3,9,13.8,9.6,10.9,36.5,0.032
547,Kevin Pangos,CLE,29,24,16,8,6.9,117.1,0.4,5.7,8.1,0.1,13.6,0,0,2.1,2,1.8,6.9,0.007
548,Reggie Perry,POR,22,10,0,10,18.7,117.1,3.2,16.5,27.4,0.9,25.7,0.6,40,7.5,7.9,6.6,19,0.018
549,Darren Collison,LAL,34,3,1,2,12.4,117.2,1.3,9.1,12.9,0.3,20,0,0,7,3.3,5.7,18,0.012
550,Sandro Mamukelashvili,MIL,23,41,22,19,9.9,117.3,1.1,11.6,18.3,0.2,15,0.2,25.7,4,3.3,4,10.8,0.009
551,Lance Stephenson,IND,31,46,11,35,17.7,117.4,2.5,14.9,22.1,0.5,21.8,0.1,5.6,6.6,4.7,5.5,18.7,0.015
552,Shaq Buchanan,MEM,25,2,2,0,4.9,117.4,0.5,14.3,25,0.5,25,0,0,1,1,2,6,0.005
553,Skylar Mays,ATL,24,28,17,11,7.9,117.5,0.7,9.1,12.9,0.3,25.9,0,0,3.1,2.5,2,8,0.006
554,Rayjon Tucker,MIL,24,5,2,3,14.2,117.5,1,7.6,10.9,0.8,30.8,0,0,5.8,4.2,5.2,18,0.012
