,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
368,Nicolas Batum,CHA,30,75,35,40,31.4,110.3,4.3,13.1,19.3,0.9,20.4,0.6,17,9.3,8.9,8.8,31.9,0.077
369,Christian Wood,NOP,23,21,13,8,11.9,110.3,3.1,23.1,33,0.3,20,0.5,45.5,5.1,3.6,5.2,13,0.03
370,Troy Brown Jr.,WAS,19,52,20,32,14,110.3,2.1,14.9,21.7,0.4,17.9,0.1,8.6,4.4,3.9,3.8,15.4,0.034
371,Reggie Bullock Jr.,LAL,28,63,27,36,29.8,110.3,2.4,8.2,11.7,0.6,15.6,0.2,7.8,10.7,7.3,9.2,32.3,0.071
372,James Harden,HOU,29,78,51,27,36.8,110.3,5.8,15.7,24.4,2,30.9,0.7,20.1,12.8,10.4,11.2,39.2,0.089
373,Jalen Brunson,DAL,22,73,27,46,21.8,110.4,2,8.7,12.7,0.5,18.4,0.1,2.9,6.6,5.4,7.2,22.2,0.052
374,Alex Len,ATL,26,77,28,49,20.1,110.4,3.5,15.9,23,0.4,10.8,0.9,43.7,8.4,5.8,7.4,19.5,0.049
375,Andrew Bogut,GSW,34,11,8,3,12.2,110.5,3.9,29.7,42.2,0.3,16.7,0.7,47.1,4.1,2.7,4.5,10.5,0.029
376,Iman Shumpert,HOU,29,62,39,23,23.9,110.5,2.5,10.1,15.2,1,23.3,0.4,16.7,8.3,7.2,7.1,26.5,0.06
377,Tobias Harris,PHI,26,82,46,36,34.7,110.5,7,18.8,26.7,0.6,14.2,0.5,13.7,12.1,9.1,10.8,37.3,0.082
378,Tomas Satoransky,WAS,27,80,32,48,27,110.5,2.5,9,13.6,1,23.2,0.2,7.3,9.6,7.6,7.4,29.8,0.064
379,Shaquille Harrison,CHI,25,73,20,53,19.6,110.5,2.6,13.2,19.5,1.2,37.6,0.4,26.8,6.3,5.8,5.3,21,0.047
380,Ekpe Udoh,UTA,32,51,35,16,6.3,110.5,1.2,18.9,26.9,0.2,21.7,0.6,70.5,2.2,1.7,1.6,7.3,0.015
381,Frank Ntilikina,NYK,20,43,9,34,21,110.6,1.7,8,12.4,0.7,21.3,0.3,14.3,6.9,6.7,4.6,22.2,0.05
382,Tim Frazier,MIL,28,59,27,32,19,110.6,2.2,10.6,14.9,0.5,17.3,0.1,4.5,6.8,4.6,5.5,19.3,0.045
383,Chasson Randle,WAS,26,49,19,30,15.2,110.6,0.9,6.2,9.2,0.5,19.1,0.1,4.5,5.4,4.3,4.7,16.7,0.036
384,Josh Okogie,MIN,20,74,32,42,23.7,110.6,2.4,9.8,14.3,1.2,27.8,0.4,19.2,7.4,6.8,7.1,25.1,0.057
385,Luka Doncic,DAL,20,72,28,44,32.2,110.6,6.6,19.8,28.1,1.1,23.4,0.3,12.5,11.5,8.5,12.3,32,0.076
386,Dario Saric,MIN,25,81,39,42,25,110.7,4.1,15.3,22.2,0.6,14.8,0.1,4.5,8.5,6.9,7.2,25.6,0.059
387,Antonio Blakeney,CHI,22,57,14,43,14.5,110.8,1.7,11.4,17.2,0.2,11.2,0.2,14.5,4.6,3.8,4,14.9,0.034
388,Damyean Dotson,NYK,25,73,12,61,27.4,110.8,3.1,10.8,15.8,0.8,20.4,0.1,4.6,9.9,8.3,6.9,28.2,0.063
389,Shai Gilgeous-Alexander,LAC,20,82,48,34,26.5,110.8,2.1,7.8,11.1,1.2,31.5,0.5,21.5,9.7,7.4,8.5,29.3,0.061
390,Jabari Parker,WAS,24,64,18,46,26.9,110.8,5.3,18.7,27.7,0.7,15.9,0.5,17.1,10.4,7.9,7,28.3,0.061
391,Derrick Rose,MIN,30,51,24,27,27.3,110.8,2.1,7,10.9,0.6,12.9,0.2,7.3,8.6,10.3,7,26.6,0.064
392,Troy Daniels,PHX,27,51,13,38,14.9,110.8,1.2,7.9,12.4,0.5,19.4,0.1,6.7,5.7,4.3,3.7,16.5,0.034
393,Zhaire Smith,PHI,20,6,2,4,18.4,110.8,1.7,8.7,11.4,0.3,13.3,0.3,15.4,6.3,5,6.3,20.3,0.042
394,DeMar DeRozan,SAS,29,77,44,33,34.9,110.9,5.3,14.7,20.9,1.1,24.6,0.5,14.1,10.2,9.2,10.1,33.5,0.078
395,Marvin Williams,CHA,33,75,35,40,28.4,110.9,4.4,15.2,22,0.9,21.6,0.8,28,7.6,7.5,8.4,28.8,0.064
396,Cody Zeller,CHA,26,49,22,27,25.4,110.9,4.6,17.1,25.8,0.8,18.7,0.8,36.3,7.3,7.5,6.5,24.8,0.057
397,LaMarcus Aldridge,SAS,33,81,48,33,33.2,111,6.1,18,25.2,0.5,12.7,1.3,41.3,9.6,8.7,9.3,31.5,0.073
398,Marvin Bagley III,SAC,20,62,30,32,25.3,111,5,18,27.5,0.5,13.9,1,39.9,8.5,7.9,7.9,27.2,0.056
399,Danilo Gallinari,LAC,30,68,40,28,30.3,111,5.3,17.1,24.4,0.7,17.8,0.3,12.9,10.6,8,9.4,32.7,0.066
400,Elie Okobo,PHX,21,53,7,46,18.1,111.1,1.6,9.2,14.2,0.6,17.5,0.1,7.2,6.6,6.1,5.2,19.7,0.04
401,Pau Gasol,MIL,38,30,17,13,12,111.1,3.8,30.4,41.5,0.2,14.3,0.5,44.1,4,2.8,4.6,11.7,0.026
402,JaVale McGee,LAL,31,75,35,40,22.3,111.1,4.9,20.3,29.4,0.6,17.3,2,61.7,9.1,7,8.3,24,0.05
403,Damian Jones,GSW,24,24,15,9,17.1,111.1,1.8,9.9,15,0.5,18.2,1,47.2,6.6,5.2,4.7,17.5,0.037
404,Malik Monk,CHA,21,73,34,39,17.2,111.1,1.7,9.5,13.8,0.5,19.9,0.3,13.9,5.1,4.8,4.8,18,0.038
405,Jordan Bell,GSW,24,68,46,22,11.6,111.2,1.9,15.4,23.2,0.3,20.6,0.8,42.5,4.8,3.5,4.2,11.6,0.025
406,Joe Harris,BKN,27,76,41,35,30.2,111.2,3.1,9.6,14.5,0.5,12.6,0.2,8.3,11.8,9.6,6.9,32.8,0.066
407,Milos Teodosic,LAC,32,15,8,7,10,111.2,0.9,8.4,11.5,0.2,12,0.1,7.1,3.6,2.3,3.5,10.5,0.022
408,Jerome Robinson,LAC,22,33,18,15,9.7,111.2,1.2,10.9,15.9,0.3,26.8,0.1,8.6,4,2.9,3.5,10,0.021
409,Walt Lemon Jr.,CHI,26,6,1,5,27.9,111.2,3.8,13.6,18.5,1.8,42.3,0.2,7.7,9.3,6.3,7.8,28.3,0.06
410,Frank Jackson,NOP,21,61,22,39,19.2,111.3,1.8,8.5,12.4,0.4,13.8,0,1.7,7.5,5.4,6.5,21.3,0.042
411,Karl-Anthony Towns,MIN,23,77,34,43,33,111.3,9,25.7,39,0.9,15.7,1.6,43.9,10.8,10.4,9.2,33.7,0.07
412,Kadeem Allen,NYK,26,19,3,16,21.9,111.4,2.3,10,14.4,0.8,35.6,0.2,7.1,6.9,6.2,5.1,20.7,0.046
413,Julius Randle,NOP,24,73,31,42,30.6,111.4,6.5,19.8,28.6,0.7,15,0.6,19.2,11.7,8.6,9.7,32.3,0.065
414,Jahlil Okafor,NOP,23,59,23,36,15.8,111.5,3.3,19.6,27.7,0.3,11.4,0.7,38.5,6.2,4.7,5.8,16.9,0.033
415,Miles Bridges,CHA,21,80,38,42,21.2,111.5,3.2,14.8,21.4,0.7,21.6,0.6,29,6.3,5.9,5.9,22.8,0.045
416,Alex Poythress,ATL,25,21,7,14,14.5,111.5,2.2,15.1,22.1,0.2,8.2,0.5,22.2,7.1,5.3,4.5,15.4,0.031
417,Miles Plumlee,ATL,30,18,1,17,9.6,111.5,1.3,14.1,21.5,0.3,18.8,0.2,36.4,4.2,3.1,3.3,9.4,0.02
418,Kevin Huerter,ATL,20,75,27,48,27.3,111.6,2.5,8.7,12.6,0.9,18.8,0.3,12.1,11.6,7.7,9.9,29.1,0.057
419,E'Twaun Moore,NOP,30,53,21,32,27.6,111.6,1.7,5.8,8.6,0.8,17.4,0.2,4.6,9.5,8.2,9.7,29.9,0.057
420,Kenrich Williams,NOP,24,46,17,29,23.5,111.6,3.6,14.5,20.5,1,23.8,0.4,16.8,9.2,7,8.7,27.2,0.049
421,Jarrett Allen,BKN,21,80,42,38,26.2,111.6,6,20.8,31.7,0.5,15.8,1.5,56.1,10.1,8.9,6.7,29.6,0.054
422,Taj Gibson,MIN,34,70,32,38,24.1,111.6,4.1,16.1,25,0.8,17.3,0.6,18.9,7.7,7.7,7.5,24.9,0.05
423,Otto Porter Jr.,CHI,26,56,25,31,30.1,111.6,4.6,15.3,23,1.5,26.5,0.6,18.5,10.3,8.4,9.1,30.7,0.063
424,Georges Niang,UTA,26,59,41,18,8.8,111.6,1.3,13.5,19.7,0.2,16.1,0.1,9.2,3.1,2.6,1.9,9.4,0.018
425,Lonnie Walker IV,SAS,20,17,12,5,6.9,111.7,1,12.2,18.3,0.4,36.8,0.2,25,3.2,2.5,3.2,7.8,0.014
426,Cristiano Felicio,CHI,26,60,16,44,12.4,111.7,2.3,18.7,27.5,0.2,10.6,0.1,15.9,4,3.2,3.4,13.6,0.026
427,Kemba Walker,CHA,29,82,39,43,34.9,111.8,3.8,10.6,15.3,1.2,23.9,0.4,11.8,10,9.4,9.8,34.9,0.07
428,Rawle Alkins,CHI,21,10,3,7,12,111.8,1.5,12,15.8,0.1,6.3,0,0,3.3,2.5,2,11.2,0.025
429,Bismack Biyombo,CHA,26,54,24,30,14.5,111.8,3.1,20.5,29,0.2,10.2,0.8,45.6,3.9,4,4.4,14.4,0.029
430,Devonte' Graham,CHA,24,46,18,28,14.7,111.8,1.2,7.8,11.5,0.5,21.9,0,3.5,4,4,4.1,15.3,0.03
431,Andrew Wiggins,MIN,24,73,31,42,34.8,111.9,3.7,9.9,14.9,1,17,0.7,18.2,11.1,11.1,9.8,35.4,0.069
432,Dante Cunningham,SAS,32,64,36,28,14.5,111.9,2.2,14.8,20.8,0.4,21.8,0.2,16.3,4.8,3.8,4.5,14.8,0.029
433,Wesley Johnson,WAS,31,38,17,21,14.1,111.9,1.6,10.4,15.2,0.4,18.4,0.3,16.2,4.8,4.4,4.2,15.6,0.028
434,David Nwaba,CLE,26,51,14,37,19.3,111.9,2.4,12.8,19.1,0.7,22.9,0.3,31.5,6.3,5.1,5.4,18.9,0.038
435,Dewayne Dedmon,ATL,29,64,24,40,25.1,112,5.9,22.9,33.2,1.1,25.2,1.1,42.8,11.2,6.9,8.3,25.8,0.049
436,Emanuel Terry,MIA,22,3,0,3,7.6,112,1.3,23.5,30.8,1,42.9,0,0,6,2.3,2,8.7,0.016
437,Mario Hezonja,NYK,24,58,12,46,20.8,112,3.6,16.8,25.1,1,30.8,0.1,7.3,6.9,6.3,5,22.1,0.04
438,Mikal Bridges,PHX,22,82,19,63,29.5,112,2.5,8.5,13.4,1.6,26.9,0.5,14.6,11.6,9.7,8.8,31.8,0.057
439,Shake Milton,PHI,22,20,10,10,13.4,112.1,1.3,9.6,13.7,0.4,19,0.4,30.8,3.4,3.3,3.6,15.7,0.025
440,Quinn Cook,GSW,26,74,49,25,14.3,112.1,1.8,12.3,18.5,0.3,12.6,0,2.2,5.3,4.3,5,14.8,0.027
441,Wayne Selden,CHI,24,75,27,48,19.2,112.1,1.9,9.8,14.6,0.4,15.4,0.2,9.3,6.2,5.2,5.5,19.1,0.037
442,Meyers Leonard,POR,27,61,35,26,14.4,112.2,3,20.6,29.4,0.2,14.8,0.1,18,5.5,3.9,4.4,13.7,0.027
443,Keita Bates-Diop,MIN,23,30,10,20,16.8,112.2,2.2,12.9,20.2,0.6,21.7,0.5,25.5,4.5,5.2,4.2,18.3,0.031
444,Sam Dekker,WAS,25,47,14,33,16.8,112.2,2,12.3,18.9,0.8,25,0.1,11.7,6.2,4.7,5.4,18.2,0.031
445,Carmelo Anthony,HOU,35,10,4,6,29.4,112.2,4.5,15.8,25.1,0.4,8.2,0.7,16.7,9.3,8.5,7,31.2,0.055
446,Alize Johnson,IND,23,14,9,5,4.6,112.2,1.1,19.2,38.5,0.1,9.1,0.2,30,1.3,2.7,2.4,5,0.009
447,Lauri Markkanen,CHI,22,52,16,36,32.3,112.3,7.6,23.4,33.3,0.7,15,0.6,21.6,11.4,8.9,8.7,33.4,0.06
448,Zach LaVine,CHI,24,63,16,47,34.5,112.4,4,11.3,16.3,1,18.5,0.4,12.9,12.3,9.4,9,34.3,0.063
449,Josh Jackson,PHX,22,79,19,60,25.2,112.4,3.6,13.6,22,0.9,19.9,0.7,24.2,9.8,8.4,8.4,26.5,0.046
450,Noah Vonleh,NYK,23,68,13,55,25.3,112.4,6.1,23.4,34.7,0.7,18.5,0.8,30.5,8.8,7.1,6.2,26.6,0.046
451,Cam Reynolds,MIN,24,19,6,13,13.7,112.4,1.4,10.2,14.8,0.3,18.8,0.1,8.7,3.7,4.5,3.3,12.8,0.025
452,Jalen Jones,CLE,26,16,3,13,13.4,112.5,1.4,11.3,16.8,0.6,20.9,0.1,14.3,5,2.5,3.5,12.9,0.025
453,Marcin Gortat,LAC,35,47,25,22,16,112.5,4.1,25.3,36.4,0.1,6.5,0.5,45.3,5.8,4.3,5.6,19,0.028
454,Enes Freedom,POR,27,67,28,39,24.5,112.6,6,24.5,35.3,0.5,13.5,0.4,21.1,8.1,6.4,6.9,26.3,0.043
455,Thomas Bryant,WAS,21,72,29,43,20.8,112.6,4.7,21.9,32.6,0.3,10.6,0.9,47.9,7.2,5.9,6.4,23.9,0.037
456,Dragan Bender,PHX,21,46,9,37,18,112.7,3.2,16.8,27.1,0.4,11.8,0.5,24.7,7.1,6.2,5.5,19.9,0.032
457,Devin Robinson,WAS,24,7,1,6,13.5,112.8,2,14.3,20,0.6,40,0.9,60,4,2.6,4.1,10.9,0.023
458,Omari Spellman,ATL,21,46,15,31,17.5,112.8,2.7,14.4,22.1,0.6,19.8,0.5,30.5,8.1,5.8,6.1,18,0.03
459,Timothe Luwawu-Cabarrot,CHI,24,50,25,25,13.4,112.9,1.7,12.5,18.1,0.4,18.1,0.2,14.3,4.3,4.2,4.3,14.5,0.023
460,Elfrid Payton,NOP,25,42,18,24,29.8,112.9,4.1,12.9,18.6,1,20.7,0.4,12.1,10.8,8.1,11.2,34,0.05
461,Markieff Morris,OKC,29,58,24,34,21.9,113,3.5,16.1,25,0.6,16.4,0.4,16.9,7.8,6.7,6.6,20.8,0.036
462,Solomon Hill,NOP,28,44,14,30,20,113,2.3,10.2,14.9,0.5,18.5,0.2,12.7,7.6,6.6,6.7,20.5,0.033
463,Jodie Meeks,TOR,31,8,7,1,13,113,1.4,9.3,13.4,0.1,7.7,0.1,6.3,5,3.3,4.3,14.5,0.022
464,C.J. Williams,MIN,29,15,4,11,8.5,113,0.5,5.3,8.5,0.4,31.6,0,0,1.8,3.1,1.8,8.8,0.014
465,John Collins,ATL,21,61,24,37,30,113,6.2,19.6,28.7,0.4,7.1,0.6,22,13.5,8.9,11.1,32.3,0.049
466,Jeff Teague,MIN,31,42,23,19,30.1,113.1,2.1,6.7,10.4,1,19.5,0.4,11.9,11.4,9.8,9.1,29.7,0.049
467,Dairis Bertans,NOP,29,12,3,9,13.9,113.1,0.6,3.6,4.9,0.1,7.1,0,0,6.3,4.8,4.2,13.2,0.022
468,Grayson Allen,UTA,23,38,22,16,11,113.2,0.5,4.7,6.8,0.2,10.9,0.2,13.6,3.5,3,2.4,13.1,0.018
469,Dwayne Bacon,CHA,23,43,20,23,17.6,113.2,1.9,10.5,15.4,0.3,11.8,0.1,6.8,4.6,4.7,4.1,17.5,0.028
470,John Wall,WAS,28,32,11,21,34.5,113.2,3.2,8.7,14,1.5,24.5,0.9,21.6,13,11.3,10.9,34.6,0.055
471,Jeff Green,WAS,32,77,29,48,27.2,113.2,3.3,11.7,18,0.6,12.6,0.5,20.9,9.7,7.9,7.4,29.6,0.042
472,Kelly Oubre Jr.,PHX,23,69,21,48,28,113.3,3.7,12.6,20.6,1.2,25,0.9,24.6,10.8,9.3,9.2,29.7,0.045
473,Rajon Rondo,LAL,33,46,19,27,29.8,113.3,4.5,14.2,21.4,1.2,26.5,0.2,4.7,12.7,9.1,11.5,32.8,0.046
474,Joe Chealey,CHA,23,1,0,1,7.8,113.3,0,0,0,0,0,0,0,0,5,2,8,0.011
475,Deandre Ayton,PHX,20,71,17,54,30.7,113.3,7.1,24,36.1,0.9,14.8,0.9,34.7,12.6,8.8,10.8,35,0.047
476,Bradley Beal,WAS,26,82,32,50,36.9,113.5,3.9,10.4,15.8,1.5,23,0.7,20.7,12.9,10.8,10.6,40.1,0.055
477,Dwight Howard,WAS,33,9,4,5,25.5,113.6,6.6,25.8,38.8,0.8,15.9,0.4,17.4,12.4,6.7,8.3,24.2,0.037
478,Rodney Hood,POR,26,72,29,43,26.3,113.7,1.8,7.1,10.2,0.8,23,0.2,9.1,8.5,7,7.3,27.4,0.037
479,De'Anthony Melton,PHX,21,50,13,37,19.7,113.7,2.2,11.4,18,1.4,30.6,0.5,20.5,7.8,5.9,5.2,20.6,0.028
480,Nik Stauskas,CLE,25,68,33,35,14.9,113.7,1.6,10.4,15,0.3,18.4,0.1,9.1,5,4.4,4.9,15,0.022
481,Kris Dunn,CHI,25,46,14,32,30.2,113.7,3.7,11.9,17.1,1.5,32.2,0.5,15.8,10.8,8.4,7.9,31.1,0.043
482,Brandon Sampson,CHI,22,14,3,11,15.3,113.9,0.9,6.3,8.8,0.6,27.6,0.2,23.1,4.6,2.9,3.9,15.9,0.021
483,Frank Mason III,SAC,25,38,16,22,11.5,114,1,8.3,12.3,0.4,21.9,0.1,10.8,3.7,3.3,3.6,12.1,0.016
484,T.J. Warren,PHX,25,43,10,33,31.6,114.1,3.3,10.8,17.1,1.2,18.5,0.7,19.7,12.3,9.5,9.7,34.2,0.041
485,Bobby Portis,WAS,24,50,14,36,26,114.3,5.9,22.6,33,0.7,18.3,0.4,19.2,8.2,7.3,6.4,28.2,0.032
486,Trevor Ariza,WAS,33,69,22,47,34,114.4,4.7,13.9,20.8,1.3,22.7,0.3,11.2,13.3,9.3,10.9,38.9,0.041
487,Tim Hardaway Jr.,DAL,27,65,14,51,31.6,114.5,2.9,9,13.5,0.8,17.7,0.1,4.6,10.7,9.2,8.8,33.6,0.038
488,Larry Nance Jr.,CLE,26,67,16,51,26.8,114.6,5.7,22.4,32,1.5,39.1,0.6,46,9.7,6.6,8,26.4,0.031
489,Alec Burks,SAC,27,64,19,45,21.5,114.6,3.2,15.1,21.9,0.6,19.5,0.3,22.8,7.8,5.6,5.9,24.1,0.023
490,Kevin Love,CLE,30,22,7,15,27.2,114.7,9.4,34.4,46.7,0.3,11.5,0.2,22.7,8.8,7.3,8.1,29.2,0.031
491,Isaac Humphries,ATL,21,5,1,4,11.3,114.7,1.4,12.3,18.4,0.2,7.7,0,0,5,2.2,5,11.6,0.013
492,Cameron Payne,CLE,24,40,7,33,17.8,114.8,1.5,8.3,12.9,0.7,24.1,0.2,11.8,6.2,5,4.9,17.3,0.021
493,Emmanuel Mudiay,NYK,23,59,13,46,27.2,114.8,2.8,9.8,14.4,0.7,18.5,0.3,12,10,8,7.7,29.6,0.03
494,Trae Young,ATL,20,81,29,52,30.9,114.8,2.9,9.1,13.5,0.9,17.6,0.2,5.9,13.9,9.5,11.7,33.6,0.034
495,Isaiah Canaan,MIL,28,30,10,20,20.9,114.9,1.7,8.6,12.7,0.5,15.9,0.1,3.9,8.6,5.7,8,24.3,0.022
496,Brandon Knight,CLE,27,39,17,22,18.9,114.9,1.3,7,9.6,0.5,22.1,0.1,7.7,6.4,5.1,6.5,20.1,0.02
497,Jordan Clarkson,CLE,27,81,18,63,27.3,115,2.3,8.7,12.9,0.7,18.2,0.2,10.7,9.7,7,7.2,28.6,0.029
498,Gary Trent Jr.,POR,20,15,14,1,7.4,115.1,0.7,8,12.2,0.1,6.7,0.1,22.2,3.4,2.4,2.3,7.9,0.008
499,Devin Booker,PHX,22,64,15,49,35,115.1,3.5,9.9,15.6,0.9,14.1,0.2,5.9,14.4,11.4,11.3,39.7,0.036
500,Kevin Knox II,NYK,19,75,15,60,28.8,115.1,3.7,12,17.9,0.6,14.9,0.3,10.1,9.9,8.8,7.3,30.6,0.029
501,Vincent Edwards,HOU,23,2,1,1,7.9,115.2,0.5,5.9,8.3,0,0,0,0,1.5,2.5,1,7,0.008
502,BJ Johnson,SAC,23,7,2,5,7.1,115.3,0.9,15,20.7,0.3,18.2,0,0,2.9,1.9,1.1,9.7,0.007
503,Willy Hernangomez,CHA,25,58,31,27,14,115.3,3.3,24,34.4,0.3,14.8,0.3,25.3,4.9,3.9,4.4,15.7,0.013
504,Taurean Prince,ATL,25,55,19,36,28.2,115.4,3.2,11,16.1,1,20.5,0.3,11.4,12.7,8.6,10.9,29.4,0.027
505,Amile Jefferson,ORL,26,12,9,3,5.7,115.5,1.3,25,31.3,0.3,27.3,0.3,75,0.5,0.9,1.9,5.8,0.005
506,Jawun Evans,OKC,22,8,4,4,8,115.9,1.4,17.2,28.2,0.4,37.5,0,0,2,2.1,2,8.5,0.006
507,Jamal Crawford,PHX,39,64,13,51,18.9,116.5,1.2,6.1,9.7,0.5,16.1,0.2,8.6,8.4,7,7.1,21.4,0.011
508,Jerryd Bayless,MIN,30,34,15,19,19.3,117.4,1.5,8,11.8,0.5,18,0.1,3.4,5.9,5.9,4.7,19.2,0.006
509,Bonzie Colson,MIL,23,8,6,2,12.3,117.5,2.8,18.2,25.6,0.6,38.5,0.1,14.3,4.4,3.6,5,13,0.004
510,Jimmer Fredette,PHX,30,6,1,5,10.8,117.6,1,8.8,13.3,0.5,33.3,0,0,5.2,3,3.5,10,0.003
511,Marquese Chriss,CLE,21,43,17,26,11.6,117.9,2.4,21.6,34.2,0.4,21.8,0.3,35.5,4.5,3.8,3.4,12,0.002
512,Collin Sexton,CLE,20,82,19,63,31.8,118.1,2.2,7.2,10.4,0.5,13.3,0.1,5.2,11,8.5,10,33.5,0.003
513,Demetrius Jackson,PHI,24,6,5,1,6.6,118.2,0.2,2.4,3.6,0.3,22.2,0,0,2.5,2.3,2.8,6.3,0.001
514,Wade Baldwin IV,POR,23,16,10,6,5.9,118.5,0.8,12.3,18.8,0.1,11.1,0.1,28.6,2.6,1.9,2.2,6.1,0
515,Cedi Osman,CLE,24,76,17,59,32.2,118.8,4.1,13.4,19.4,0.8,18.6,0.1,9.7,11.2,8.9,9.8,34.1,-0.003
516,Tristan Thompson,CLE,28,43,8,35,27.9,118.8,6.2,23.7,33.9,0.7,18.3,0.4,29.1,10,7.7,7.6,29.7,-0.003
517,Donte Grantham,OKC,24,3,2,1,0.8,120,0,0,0,0,0,0,0,1,1,0,0,0
518,Skal Labissiere,POR,23,22,12,10,8,120.8,1.5,18.5,27.4,0.2,19.2,0.3,50,4,2.7,2.4,8.7,-0.006
519,Channing Frye,CLE,36,36,7,29,9.5,121.9,1.3,15.8,23.2,0.2,15,0.1,41.7,2.8,2.7,2.9,9.5,-0.009
520,James Nunnally,HOU,28,15,8,7,6.8,122,0.3,5.3,8.2,0.1,7.1,0,0,2.2,2,1.9,9.1,-0.007
521,Anfernee Simons,POR,20,20,17,3,7,122.1,0.5,6.7,10.2,0.1,5.9,0,0,4.1,2.5,2.4,7.9,-0.008
522,Tyler Cavanaugh,UTA,25,11,7,4,3.6,124.2,0.5,12.8,20,0,0,0,0,1.9,1.4,0.7,5.1,-0.007
523,Naz Mitrou-Long,UTA,25,14,9,5,6,124.5,0.4,5.7,9.3,0.1,14.3,0.1,5.9,2.9,2.1,1.5,7.9,-0.011
524,Tony Bradley,UTA,21,3,2,1,12,126.2,2,18.8,28.6,0.7,33.3,0.7,40,7,4,5,16.7,-0.03
525,Donatas Motiejunas,SAS,28,3,3,0,4.3,129.6,0.3,7.7,16.7,0,0,0.3,33.3,3,2.7,0,3.3,-0.014
526,Haywood Highsmith,PHI,22,5,2,3,8,131,1,14.3,20,0.2,20,0,0,3.8,3.4,2.8,12.4,-0.03
527,Zhou Qi,HOU,23,1,0,1,1,133.3,0,0,0,0,0,0,0,0,0,0,2,-0.006
528,Terrence Jones,HOU,27,2,2,0,2.6,138.5,2,57.1,80,0,0,0,0,2.5,2,1,3,-0.019
529,Jordan Sibert,ATL,26,1,1,0,4.2,170,0,0,0,0,0,0,0,2,0,0,2,-0.07
530,George King,PHX,25,1,0,1,5.9,175,1,25,33.3,0,0,0,0,0,0,2,4,-0.095
