,Name,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
260,Mitchell Robinson,NYK,25,59,35,24,26.9,7.4,3.2,4.7,67.1,0,0,0,1,2.1,48.4,4.5,4.9,9.4,0.9,0.7,0.9,1.8,2.7,27.7,13,0,3.1
261,Josh Okogie,PHX,24,72,38,34,18.8,7.3,2.3,5.8,39.1,0.9,2.7,33.5,1.9,2.7,72.4,1.5,2,3.5,1.5,0.9,0.8,0.5,1.6,16.6,2,0,1.5
262,Jay Huff,WAS,25,7,2,5,13.6,7.3,2.1,3.6,60,0.9,1.7,50,2.1,2.3,93.8,0.9,2.1,3,1.4,0.7,0.4,0.6,2.1,15.3,0,0,-1
263,Isaiah Jackson,IND,21,63,24,39,16.5,7.2,2.8,5,56.3,0,0.2,14.3,1.5,2.3,65.1,1.8,2.7,4.5,0.8,0.8,0.5,1.5,2.4,18.9,5,0,-2
264,Reggie Bullock Jr.,DAL,32,78,37,41,30.3,7.2,2.5,6,40.9,1.9,5.1,38,0.3,0.5,70.3,0.4,3.2,3.6,1.4,0.5,0.7,0.2,2.1,15.7,1,0,-1.1
265,Lindell Wigginton,MIL,25,7,4,3,12.4,7.1,2.6,5.3,48.6,0.9,2.6,33.3,1.1,1.3,88.9,0,1,1,2,1.7,0,0.3,1,10.5,1,0,-5.6
266,Edmond Sumner,BKN,27,53,33,20,13.9,7.1,2.3,5.1,46.1,0.6,1.6,35.6,1.9,2,91.7,0.2,1.2,1.5,1.3,0.9,0.6,0.2,1.6,12.2,0,0,0.5
267,Troy Brown Jr.,LAL,23,76,40,36,24.5,7.1,2.6,6.1,43,1.4,3.7,38.1,0.4,0.5,87.2,0.8,3.2,4.1,1.3,0.6,0.8,0.2,1.6,16.2,2,0,-0.2
268,Kendrick Nunn,WAS,27,70,30,40,13.8,7.1,2.7,6.4,42.4,1.1,3.2,35.4,0.5,0.6,85.4,0.2,1.3,1.6,1.3,0.9,0.4,0.1,0.9,11.4,0,0,-0.8
269,Kevon Looney,GSW,27,82,44,38,23.9,7,3,4.7,63,0,0,0,1.1,1.9,60.6,3.3,5.9,9.3,2.5,0.5,0.6,0.6,2.7,25.1,14,0,1.9
270,Xavier Tillman,MEM,24,61,40,21,19.3,7,3.1,5,61.4,0.1,0.2,26.7,0.8,1.5,55.1,2,3,5,1.6,0.7,1,0.5,1.6,19,4,0,0
271,Chance Comanche,POR,27,1,0,1,20.8,7,3,5,60,0,0,0,1,4,25,2,1,3,0,0,0,1,0,13.6,0,0,-29
271,Daniel Theis,IND,31,7,1,6,15.5,7,3,6.3,47.7,0.3,1.6,18.2,0.7,1.7,41.7,1,2.1,3.1,1.3,0.4,0.3,0.9,1,15.7,0,0,-2.7
271,Joshua Primo,SAS,20,4,3,1,23.3,7,2.3,6.5,34.6,0.8,3,25,1.8,2.3,77.8,0.5,2.8,3.3,4.5,2.8,0.3,0.5,2,17.2,0,0,-0.5
274,Eugene Omoruyi,DET,26,40,10,30,16.1,7,2.5,5.7,44.3,0.6,2.2,28.1,1.3,1.9,68,1.1,1.7,2.8,0.7,0.9,0.7,0.1,2.3,12.8,0,0,-1
275,Svi Mykhailiuk,CHA,26,32,16,16,14.6,6.9,2.4,5.4,44.5,1.3,3.1,42.4,0.8,1.2,66.7,0.5,1.2,1.7,1.7,0.8,0.5,0.1,0.7,12.4,0,0,0.6
276,Ben Simmons,BKN,26,42,24,18,26.3,6.9,3.2,5.6,56.6,0,0,0,0.6,1.4,43.9,1,5.3,6.3,6.1,2.3,1.3,0.6,3.3,26.8,4,1,1
277,Romeo Langford,SAS,23,43,14,29,19.6,6.9,2.8,6,46.7,0.4,1.4,26.2,0.9,1.3,69.6,1.3,1.3,2.7,1.2,0.7,0.6,0.3,1.6,13.7,0,0,-4.2
278,Willy Hernangomez,NOP,29,38,23,15,12,6.9,2.3,4.4,52.7,0.1,0.3,27.3,2.1,2.7,77.9,1.5,3.2,4.7,0.9,1,0.4,0.3,1.7,15.2,2,0,0.5
279,Joe Ingles,MIL,35,46,32,14,22.7,6.9,2.3,5.4,43.5,1.8,4.4,40.9,0.4,0.5,85.7,0.3,2.5,2.8,3.3,1.2,0.7,0.1,1.6,16.5,1,0,1.7
280,Jae Crowder,MIL,32,18,13,5,18.9,6.9,2.5,5.2,47.9,1.3,3.1,43.6,0.6,0.7,83.3,0.9,2.9,3.8,1.5,0.4,0.7,0.3,1.5,16.4,0,0,0
281,Cory Joseph,DET,31,62,12,50,19.8,6.9,2.4,5.7,42.7,1.1,2.9,38.9,0.9,1.2,79.2,0.3,1.4,1.7,3.5,0.9,0.5,0.1,1.4,15.4,0,0,-1.8
282,Ty Jerome,GSW,25,45,22,23,18.1,6.9,2.6,5.4,48.8,0.8,2,38.9,0.8,0.9,92.7,0.2,1.6,1.7,3,0.7,0.5,0.1,1.4,14.6,0,0,-2
283,Aaron Wiggins,OKC,24,70,37,33,18.5,6.8,2.7,5.2,51.2,0.7,1.7,39.3,0.8,1,83.1,1,2,3,1.1,0.8,0.6,0.2,1.6,13.7,1,0,0.1
284,Jeremiah Robinson-Earl,OKC,22,43,16,27,18.9,6.8,2.6,5.8,44.4,0.9,2.6,33.3,0.8,1,83.3,1.7,2.5,4.2,1,0.4,0.6,0.3,1.7,15.3,1,0,-0.2
285,Larry Nance Jr.,NOP,30,65,34,31,21.2,6.8,2.9,4.7,61,0.2,0.6,33.3,0.8,1.2,69.6,1.6,3.8,5.4,1.8,0.6,0.9,0.6,2,19.7,3,0,2.8
286,Will Barton,TOR,32,56,27,29,17.7,6.8,2.5,6.5,37.9,1.2,3.2,36.7,0.7,0.8,78.7,0.3,2.2,2.4,2,0.9,0.5,0.2,1,14,0,0,-3
287,Justise Winslow,POR,27,29,15,14,26.8,6.8,2.8,6.8,40.9,0.5,1.6,31.1,0.7,1,71.4,1.7,3.3,5,3.4,1.5,1,0.4,3.1,20.6,1,0,-1.3
288,Terence Davis,SAC,26,64,38,26,13.1,6.7,2.4,5.7,42.3,1.4,3.8,36.6,0.5,0.7,79.1,0.3,1.9,2.2,1,0.8,0.7,0.2,1.6,12.7,0,0,0.7
289,Theo Maledon,CHA,22,44,14,30,19.4,6.7,2.3,5.8,40.2,0.6,2.2,29.5,1.4,1.7,85.1,0.3,2.5,2.8,3.5,1.3,0.8,0.3,1.4,17.2,1,0,-3.3
290,Anthony Lamb,GSW,25,62,36,26,19.3,6.7,2.4,5.1,47.1,1.2,3.2,36.7,0.7,1,76.7,0.9,2.6,3.5,1.5,0.9,0.5,0.3,2.2,14.6,0,0,0.5
291,Dwight Powell,DAL,31,76,37,39,19.2,6.7,2.6,3.5,73.2,0,0.1,0,1.5,2.2,66.7,2,2.2,4.1,0.9,0.9,0.6,0.3,2.8,15,1,0,2.2
292,David Roddy,MEM,22,70,44,26,18,6.7,2.6,6,42.9,0.9,3,30.7,0.6,0.9,63.1,0.7,2,2.8,0.8,0.8,0.4,0.3,1.5,12.5,0,0,-0.9
293,Isaiah Livers,DET,24,52,10,42,23.1,6.7,2.3,5.5,41.7,1.4,3.9,36.5,0.6,0.8,82.1,0.5,2.2,2.8,0.8,0.6,0.5,0.5,2,13.8,1,0,-3.9
294,Nassir Little,POR,23,54,22,32,18.1,6.6,2.5,5.6,44.2,1.1,2.9,36.7,0.6,0.9,71.7,0.5,2.1,2.6,0.9,0.7,0.4,0.4,1.2,12.7,0,0,-3.5
295,Drew Eubanks,POR,26,78,31,47,20.3,6.6,2.7,4.3,64.1,0.1,0.2,38.9,1.1,1.6,66.4,1.7,3.7,5.4,1.3,0.9,0.5,1.3,2.2,19.7,3,0,-1.7
296,Jock Landale,PHX,27,69,35,34,14.2,6.6,2.6,4.9,52.8,0.3,1.2,25,1.1,1.5,75.2,1.7,2.3,4.1,1,0.9,0.2,0.4,1.8,14.1,3,0,2
297,Mo Bamba,LAL,25,49,25,24,15.7,6.6,2.4,4.9,48.5,1,2.5,38.7,0.8,1.3,66.1,1.2,3.4,4.6,0.9,0.6,0.3,0.9,2.1,16.3,2,0,0.2
298,Kevin Knox II,POR,23,63,12,51,15.1,6.6,2.4,5.3,45.8,1,3,34.9,0.7,1,76.7,0.5,2.3,2.8,0.5,0.8,0.4,0.2,1.5,11.7,2,0,-3.6
299,Jordan Goodwin,WAS,24,62,22,40,17.8,6.6,2.5,5.7,44.8,0.6,1.9,32.2,0.9,1.1,76.8,0.9,2.4,3.3,2.7,0.9,0.9,0.4,1.5,17.7,0,0,-1.9
300,Cody Zeller,MIA,30,15,6,9,14.4,6.5,2.5,3.9,62.7,0,0.1,0,1.6,2.3,68.6,1.7,2.6,4.3,0.7,0.9,0.2,0.3,2.2,13.1,0,0,-3.2
301,Brandon Boston Jr.,LAC,21,22,9,13,11.3,6.5,2.3,5.5,41.8,0.5,1.3,41.4,1.3,1.7,76.3,0.3,1,1.4,0.9,0.5,0.4,0,1,10.2,0,0,-2
301,Jay Scrubb,ORL,22,2,1,1,15.1,6.5,2.5,3.5,71.4,1,1,100,0.5,1,50,0,3,3,0.5,1.5,1,0,1,12.4,0,0,-8
303,Luka Garza,MIN,24,28,15,13,8.7,6.5,2.3,4.1,54.3,0.5,1.4,35.9,1.5,1.9,78.8,1.2,1.1,2.3,0.6,0.5,0.1,0.1,1.5,10.2,0,0,0.6
304,Isaac Okoro,CLE,22,76,48,28,21.7,6.4,2.3,4.7,49.4,0.8,2.3,36.3,1,1.4,75.7,0.7,1.8,2.5,1.1,0.6,0.7,0.4,2.1,14,0,0,1.7
305,R.J. Hampton,DET,22,47,9,38,15.9,6.4,2.2,5,43,0.9,2.5,35.3,1.2,1.6,75,0.4,1.5,1.9,1.1,0.9,0.6,0.2,1.1,11.8,0,0,-3
306,JaMychal Green,GSW,33,57,30,27,14,6.4,2.4,4.4,54,0.7,1.9,37.8,0.9,1.2,77.6,1.3,2.3,3.6,0.9,0.9,0.4,0.4,1.8,13.7,0,0,-2.7
307,Sam Hauser,BOS,25,80,55,25,16.1,6.4,2.3,5,45.5,1.8,4.2,41.8,0.2,0.2,70.6,0.4,2.1,2.6,0.9,0.4,0.4,0.3,1.2,12.3,0,0,2.7
308,Duncan Robinson,MIA,29,42,19,23,16.4,6.4,2.1,5.6,37.1,1.5,4.6,32.8,0.7,0.8,90.6,0.2,1.5,1.6,1.1,0.7,0.3,0,1.8,10.3,0,0,-1.3
309,Dario Saric,OKC,29,57,26,31,14.1,6.4,2.2,4.9,45.8,0.8,2,39.1,1.1,1.3,82.9,0.9,2.7,3.6,1.3,1,0.4,0.1,1.7,13.1,2,0,0.6
310,Simone Fontecchio,UTA,27,52,25,27,14.7,6.3,2.2,6,36.9,1.2,3.7,33,0.7,0.8,79.5,0.6,1.1,1.7,0.8,0.8,0.3,0.2,1.2,10.1,0,0,-3.9
311,Goran Dragic,MIL,37,58,27,31,15,6.3,2.4,5.8,42.1,0.9,2.5,35.9,0.5,0.8,68.9,0.3,1.1,1.4,2.6,1.1,0.2,0.1,1.1,11.7,0,0,0.1
312,Quenton Jackson,WAS,24,9,3,6,15,6.2,2.1,4.7,45.2,0.1,1.3,8.3,1.9,2.4,77.3,0.2,0.7,0.9,1.7,0.4,0.4,0.1,1.1,11,0,0,-1.9
313,Patrick Beverley,CHI,34,67,34,33,27.1,6.2,2.1,5.4,40,1.2,3.6,33.5,0.7,1,72.3,0.7,3,3.7,2.9,0.9,0.9,0.6,2.8,18.7,2,0,-1.2
314,Jared Butler,OKC,22,6,3,3,12.8,6.2,2.5,5.3,46.9,1.2,2.3,50,0,0,0,0.2,0.5,0.7,1.3,0.8,0.8,0,0.8,10.6,0,0,-0.2
315,Nickeil Alexander-Walker,MIN,24,59,29,30,15,6.2,2.2,5,44.4,1,2.7,38.4,0.7,1,66.7,0.3,1.5,1.7,1.8,0.9,0.5,0.4,1.5,12.7,0,0,-0.9
316,Patty Mills,BKN,34,40,18,22,14.2,6.2,2.2,5.2,41.1,1.2,3.4,36.6,0.6,0.8,83.3,0.2,0.9,1.1,1.4,0.8,0.4,0.1,0.8,10.2,0,0,-1.7
317,Nicolas Batum,LAC,34,78,44,34,21.9,6.1,2.1,4.9,42,1.6,4.1,39.1,0.4,0.6,70.8,0.8,3,3.8,1.6,0.6,0.7,0.6,1.9,16.2,0,0,2.1
318,Oshae Brissett,IND,25,65,27,38,16.7,6.1,1.9,4.9,38.6,0.7,2.4,31,1.6,2.2,71.7,1,2.4,3.4,0.7,0.5,0.5,0.2,1.2,12.8,1,0,0.3
319,Sandro Mamukelashvili,SAS,24,43,23,20,15.3,6.1,2.3,5.3,42.2,0.7,2.3,30.3,0.9,1.3,68.4,1.6,2.7,4.3,1.4,0.8,0.3,0.3,1.2,14.4,2,0,-2.7
320,Evan Fournier,NYK,30,27,15,12,17,6.1,2.1,6.1,33.7,1.3,4.2,30.7,0.7,0.8,85.7,0.1,1.7,1.8,1.3,0.8,0.6,0.1,1.7,11.6,0,0,-2
321,Mike Muscala,BOS,31,63,32,31,15,6.1,2.1,4.6,44.9,1.3,3.3,39.1,0.6,0.8,76.9,0.6,2.6,3.2,0.8,0.4,0.2,0.4,1.6,12.6,0,0,3.2
322,Saben Lee,PHX,24,25,15,10,14.9,6,2,4.8,40.5,0.4,1.2,36.7,1.7,2.3,73.7,0.5,1.3,1.8,2.7,1,0.8,0,1.3,13.7,1,0,-1.2
323,Robert Covington,LAC,32,48,20,28,16.2,6,2.1,4.8,44.5,1.1,2.8,39.7,0.6,0.8,75,0.6,2.8,3.5,1.2,0.7,0.8,0.7,1.8,15.7,0,0,-0.1
324,Andre Drummond,CHI,29,67,32,35,12.7,6,2.5,4.1,60.6,0,0,0,1,1.9,53.6,2.1,4.6,6.6,0.5,1.1,0.7,0.4,1.7,16.8,8,0,0.4
325,Maxi Kleber,DAL,31,37,18,19,25.1,5.9,2.1,4.6,45.6,1.1,3,34.8,0.7,1,71.1,0.8,2.8,3.6,1.4,0.7,0.3,0.8,2.3,15.1,0,0,-1.2
326,Jaylin Williams,OKC,21,49,23,26,18.7,5.9,2.1,4.8,43.6,0.9,2.3,40.7,0.8,1.1,70.4,0.9,4,4.9,1.6,0.8,0.6,0.2,2.3,15.8,0,0,-1.8
327,Johnny Davis,WAS,21,28,10,18,15.1,5.8,2.4,6.1,38.6,0.6,2.5,24.3,0.5,1,51.9,0.4,2,2.3,1,0.6,0.4,0.3,1.7,11.4,0,0,-1.9
328,Josh Christopher,HOU,21,64,16,48,12.3,5.8,2.4,5.1,46.5,0.3,1.4,23.6,0.7,0.9,75,0.3,0.8,1.1,1.1,0.9,0.5,0.2,0.9,10.2,0,0,-3.5
329,Stanley Johnson,SAS,27,30,5,25,15.6,5.8,2.2,4.1,53.3,0.6,1.3,45,0.9,1.3,66.7,0.7,2.4,3.2,2.2,1.1,0.5,0.2,1.6,14.1,0,0,-3.1
330,Rodney McGruder,DET,31,32,4,28,16.4,5.7,1.9,4.8,40.8,1.3,3,42.3,0.6,0.7,81.8,0.6,1.7,2.3,0.9,0.3,0.5,0,1.2,11.1,0,0,-1.4
331,Charles Bassey,SAS,22,35,9,26,14.5,5.7,2.5,3.9,64.4,0.1,0.2,37.5,0.6,1.1,59.5,2.1,3.4,5.5,1.4,1.2,0.5,0.9,2.1,17.4,0,0,-0.9
332,Ziaire Williams,MEM,21,37,21,16,15.2,5.7,2.3,5.3,42.9,0.7,2.6,25.8,0.5,0.6,77.3,0.4,1.7,2.1,0.9,1,0.4,0.2,1.6,10.3,0,0,-2.1
333,Jalen Johnson,ATL,21,70,35,35,14.9,5.6,2.3,4.6,49.1,0.4,1.5,28.8,0.7,1.1,62.8,0.7,3.3,4,1.2,0.6,0.5,0.5,1.6,14.8,1,0,-0.1
334,Derrick Rose,NYK,34,27,12,15,12.5,5.6,2.3,5.9,38.4,0.7,2.3,30.2,0.4,0.4,91.7,0.3,1.2,1.5,1.7,0.8,0.3,0.2,0.7,10.5,0,0,-1.1
335,Davion Mitchell,SAC,24,80,47,33,18.1,5.6,2.3,5,45.4,0.8,2.5,32,0.3,0.4,80.6,0.2,1.1,1.3,2.3,0.8,0.6,0.2,1.4,12.1,0,0,0
335,Payton Pritchard,BOS,25,48,32,16,13.4,5.6,2.1,5.1,41.2,1.2,3.2,36.4,0.3,0.3,75,0.5,1.3,1.8,1.3,0.8,0.3,0,0.8,9.9,1,1,0.3
337,James Bouknight,CHA,22,34,9,25,15.2,5.6,2,5.7,35.8,1,3.2,30.3,0.6,0.9,66.7,0.2,1.9,2.1,1.2,0.9,0.4,0.1,1.4,10.7,0,0,-2.9
338,Montrezl Harrell,PHI,29,57,35,22,11.9,5.6,2.2,3.7,59.8,0,0.1,0,1.2,1.8,69.3,1.2,1.6,2.8,0.6,0.6,0.3,0.4,1.3,11.4,1,0,0.3
339,Alex Caruso,CHI,29,67,33,34,23.5,5.6,1.9,4.3,45.5,0.8,2.3,36.4,0.9,1.1,80.8,0.6,2.3,2.9,2.9,1.1,1.5,0.7,2.4,18.7,1,0,3
340,Yuta Watanabe,BKN,28,58,30,28,16,5.6,2,4,49.1,1,2.3,44.4,0.6,0.8,72.3,0.5,1.9,2.4,0.8,0.4,0.4,0.3,1.4,11.5,0,0,-0.1
341,Danny Green,CLE,36,11,6,5,12.6,5.5,2,4.5,44.9,1.5,3.4,43.2,0.1,0.1,100,0.3,1,1.3,0.5,0.9,0.5,0.3,1.5,9.4,0,0,-1.5
342,Jarrell Brantley,UTA,27,4,0,4,9.7,5.5,2,3.5,57.1,1,2.3,44.4,0.5,0.5,100,0.3,1.3,1.5,0.8,0.5,0,0.5,0.8,9.4,0,0,3.8
342,Otto Porter Jr.,TOR,30,8,4,4,18.3,5.5,1.9,3.8,50,0.8,2.1,35.3,1,1,100,0.8,1.6,2.4,1,0.5,1.4,0,0.9,13.5,0,0,-2.6
344,Wenyen Gabriel,LAL,26,68,37,31,15.1,5.5,2.3,3.8,59.6,0.1,0.5,27.8,0.8,1.2,61.9,1.7,2.5,4.2,0.5,0.7,0.4,0.5,2.1,13.3,0,0,-0.5
345,Nikola Jovic,MIA,20,15,7,8,13.6,5.5,1.9,4.6,40.6,0.5,2.3,22.9,1.2,1.3,94.7,0.6,1.5,2.1,0.7,0.7,0.5,0.1,1.3,10.1,0,0,-1.1
346,Jamal Cain,MIA,24,18,10,8,13.3,5.4,2.1,3.7,56.1,0.4,1.1,35,0.9,1.2,77.3,0.8,2.1,2.9,0.7,0.3,0.6,0.1,1.2,11.6,0,0,1.2
347,Bryce McGowens,CHA,20,46,16,30,17.1,5.3,1.7,4.4,39.6,0.6,1.7,32.5,1.3,1.7,75,0.4,1.6,2,1.2,0.9,0.3,0.1,1,10,0,0,-3.3
348,Lamar Stevens,CLE,25,62,39,23,18.1,5.3,2.1,4.6,44.8,0.5,1.5,31.6,0.6,0.9,70.2,0.8,2.6,3.3,0.5,0.4,0.4,0.3,1.3,11.9,1,0,0.1
349,Dewayne Dedmon,PHI,33,38,23,15,11.2,5.2,2,4,51,0.3,1,30.8,0.9,1.3,67.3,0.9,2.6,3.5,0.7,0.7,0.2,0.5,2,12,0,0,-3.3
350,Rudy Gay,UTA,36,56,29,27,14.6,5.2,1.9,5.1,37.8,0.6,2.3,25.2,0.8,0.9,85.7,0.6,2.3,2.9,1,0.7,0.3,0.3,1.2,11.6,0,0,1
351,Zeke Nnaji,DEN,22,53,34,19,13.7,5.2,2.1,3.7,56.1,0.3,1.2,26.2,0.8,1.2,64.5,1.2,1.4,2.6,0.3,0.6,0.3,0.4,2,10.5,1,0,-1.8
352,Lindy Waters III,OKC,25,41,20,21,12.9,5.2,1.7,4.3,39.3,1.4,4,35.8,0.4,0.5,80,0.4,1.4,1.8,0.7,0.2,0.3,0.3,1,10,0,0,3.3
353,Darius Bazley,PHX,23,43,19,24,14.3,5.2,1.9,4.3,45.4,0.5,1.2,37.7,0.9,1.6,54.3,0.8,2.4,3.2,0.9,0.6,0.5,0.8,1,13.7,0,0,-1.6
354,Ricky Rubio,CLE,32,33,23,10,17.2,5.2,1.8,5.4,34.3,0.6,2.5,25.6,0.8,1.1,80,0.3,1.8,2.1,3.5,0.9,0.8,0.2,1.5,14.9,0,0,1.4
355,Javonte Green,CHI,29,32,13,19,15,5.2,1.9,3.4,56.5,0.4,1.1,37.1,0.9,1.4,66.7,0.8,1.9,2.8,0.7,0.6,0.8,0.7,1.6,13.1,0,0,1.5
356,MarJon Beauchamp,MIL,22,52,34,18,13.5,5.1,1.8,4.7,39.5,0.9,2.7,33.1,0.5,0.7,73,0.7,1.5,2.2,0.7,0.9,0.4,0.1,1.3,9.5,0,0,-1.9
357,DeAndre Jordan,DEN,34,39,23,16,15,5.1,2.3,2.9,76.5,0,0,100,0.6,1.2,45.8,1.3,3.8,5.2,0.9,1.2,0.3,0.6,1.8,14.1,2,0,-3.1
358,John Konchar,MEM,27,72,45,27,20.7,5.1,1.9,4.4,43.1,0.8,2.5,33.9,0.4,0.5,77.8,0.9,3.4,4.3,1.4,0.5,1.1,0.3,1.6,16,2,0,2.9
359,George Hill,IND,37,46,27,19,18.1,5,1.7,3.6,47,0.7,2.1,35.8,0.9,1.2,76.4,0.3,1.5,1.8,2.4,0.7,0.6,0.1,1.2,12.2,0,0,0.9
360,Cody Martin,CHA,27,7,2,5,19.1,5,2,5.1,38.9,0.4,2,21.4,0.6,1,57.1,1.1,2.3,3.4,1.6,0.3,0.6,0.1,1.9,13.3,0,0,-3.7
360,Jonathan Isaac,ORL,25,11,8,3,11.3,5,2,4.8,41.5,0.5,1.4,40,0.5,0.8,55.6,1.4,2.6,4,0.5,0.4,1.3,0.4,0.5,15.2,0,0,-1.7
360,Kenneth Lofton Jr.,MEM,20,24,15,9,7.3,5,2,3.9,52.7,0.3,0.7,35.3,0.7,1.1,59.3,0.8,1.3,2.1,0.8,0.5,0.2,0.1,1.2,9.2,1,0,-2
360,Sam Merrill,CLE,27,5,4,1,11.7,5,1.8,4.4,40.9,1,3.6,27.8,0.4,0.4,100,0,1.8,1.8,1,0,0.8,0,0.6,11.1,0,0,-1
364,Derrick Jones Jr.,CHI,26,64,29,35,14,5,1.8,3.6,50,0.4,1.3,33.8,1,1.3,73.8,0.9,1.5,2.4,0.5,0.4,0.5,0.6,1.3,11.4,0,0,1.9
365,Blake Wesley,SAS,20,37,9,28,18.1,5,1.9,5.8,32.1,0.5,1.4,38.5,0.7,1.2,59.1,0.3,1.9,2.2,2.6,1.8,0.7,0.1,1.8,12.3,0,0,-5.4
366,Jaxson Hayes,NOP,23,47,22,25,13,5,1.8,3.3,55.1,0.1,0.6,10.3,1.2,1.8,69.9,0.8,2,2.8,0.7,0.7,0.4,0.4,1.4,11.2,0,0,-1.5
367,Isaiah Hartenstein,NYK,25,82,47,35,19.9,5,2.1,4,53.5,0.1,0.5,21.6,0.6,0.9,67.6,2.5,4,6.5,1.2,0.8,0.6,0.8,2.6,18.1,2,0,1.8
368,Vlatko Cancar,DEN,26,60,38,22,14.8,5,1.8,3.8,47.6,0.7,1.9,37.4,0.6,0.7,92.7,0.4,1.7,2.1,1.3,0.6,0.4,0.2,1.4,10.7,1,0,-1.1
369,Ousmane Dieng,OKC,20,39,20,19,14.6,4.9,1.9,4.6,42,0.7,2.5,26.5,0.4,0.6,65.2,0.5,2.2,2.7,1.2,0.7,0.4,0.2,1.1,10.9,0,0,1
370,Austin Rivers,MIN,30,52,25,27,19.5,4.9,1.8,4,43.5,0.8,2.4,35,0.6,0.8,76.9,0.1,1.5,1.6,1.4,0.4,0.5,0.1,1.5,10.4,0,0,-2.7
371,Chimezie Metu,SAC,26,66,41,25,10.4,4.9,2,3.3,58.9,0.1,0.6,23.7,0.8,1.1,74,0.7,2.3,3,0.6,0.5,0.3,0.3,1.2,10.8,0,0,1.3
372,Johnny Juzang,UTA,22,18,6,12,12.9,4.8,1.9,5.8,33.7,0.8,3.5,23.8,0.1,0.2,50,0.4,1.7,2.2,0.4,0.2,0.2,0.2,0.7,9.1,0,0,-4.8
373,Moses Moody,GSW,21,63,37,26,13,4.8,1.7,3.6,47.6,0.8,2.1,36.3,0.6,0.8,69.8,0.4,1.2,1.7,0.8,0.5,0.3,0.1,0.9,8.7,0,0,-0.1
374,Danuel House Jr.,PHI,30,56,38,18,14.4,4.8,1.7,3.5,47.2,0.7,2,33.6,0.8,1.1,75,0.2,1.5,1.7,0.8,0.5,0.3,0.2,1.2,8.7,0,0,-0.3
375,Meyers Leonard,MIL,31,9,6,3,12.6,4.8,1.6,3.2,48.3,0.8,2,38.9,0.9,1,88.9,1.3,2.4,3.8,0.1,0.7,0.2,0,1.8,9.5,1,0,-3
376,Garrison Mathews,ATL,26,54,16,38,12.7,4.8,1.4,3.7,36.3,1.2,3.3,35,0.9,1,90.6,0.2,1.1,1.4,0.5,0.4,0.4,0.1,1.1,8.4,0,0,-1.6
377,Chuma Okeke,ORL,24,27,8,19,19.2,4.7,1.6,4.5,35.2,1,3.2,30.2,0.6,0.8,76.2,1,2.6,3.6,1.4,0.6,0.7,0.4,1.5,13.8,0,0,-4.4
378,Christian Braun,DEN,22,76,49,27,15.5,4.7,1.9,3.8,49.5,0.4,1.3,35.4,0.5,0.8,62.5,0.6,1.8,2.4,0.8,0.5,0.5,0.2,1.3,10.6,0,0,-1.5
379,Day'Ron Sharpe,BKN,21,48,22,26,11.5,4.7,1.9,3.6,54.4,0.1,0.2,54.5,0.7,1.1,63.6,2.1,2.1,4.2,0.8,0.9,0.3,0.7,1.9,12.9,2,0,-2.1
380,Keon Johnson,POR,21,40,13,27,10.4,4.7,1.7,4.5,37.6,0.7,2,34.6,0.7,1,65.9,0.3,0.8,1.1,1.5,1.1,0.5,0.2,1.1,9.1,0,0,-3.8
381,Dean Wade,CLE,26,44,30,14,20.3,4.7,1.7,4,41.2,1,2.9,35.4,0.3,0.5,65.2,0.5,3,3.4,0.8,0.4,0.6,0.5,2,13,0,0,2.5
382,TyTy Washington Jr.,HOU,21,31,6,25,14,4.7,1.9,5.2,36.3,0.6,2.6,23.8,0.3,0.6,55.6,0.1,1.4,1.5,1.5,0.5,0.5,0.1,0.9,9.9,0,0,-1.5
383,Malachi Flynn,TOR,25,53,29,24,13,4.6,1.6,4.6,36,0.9,2.5,35.3,0.5,0.6,75.8,0.3,1.2,1.4,1.3,0.5,0.4,0.1,1.2,9.3,0,0,-0.8
384,Gary Payton II,GSW,30,22,13,9,16.7,4.6,1.9,3.1,59.4,0.6,1.2,50,0.3,0.3,85.7,1.1,2,3.1,1.4,0.7,1,0.2,2,13.4,0,0,1.8
385,Dalano Banton,TOR,23,31,17,14,9,4.6,1.8,4.2,42.3,0.5,1.6,29.4,0.5,0.8,70.8,0.4,1.1,1.5,1.2,0.6,0.4,0.4,1.1,10,0,0,-1.1
386,Davis Bertans,DAL,30,45,20,25,10.9,4.6,1.5,3.6,43.1,1.2,3.1,39,0.3,0.3,86.7,0.2,1,1.2,0.5,0.2,0.2,0.2,1.2,7.7,0,0,-0.8
387,Kira Lewis Jr.,NOP,22,25,11,14,9.4,4.6,1.6,3.5,45.5,0.6,1.4,44.1,0.8,0.9,86.4,0.2,1.1,1.3,0.9,0.4,0.4,0.1,1,8.6,0,0,2.5
388,Justin Holiday,DAL,34,46,18,28,15.4,4.5,1.7,4.4,37.7,1,3.1,32.2,0.1,0.2,62.5,0.1,1.1,1.2,0.9,0.5,0.4,0.4,1.5,9.2,0,0,-2.8
389,Omer Yurtseven,MIA,25,9,5,4,9.2,4.4,1.8,3,59.3,0.3,0.8,42.9,0.6,0.7,83.3,0.9,1.7,2.6,0.2,0.4,0.2,0.2,1.8,8.7,0,0,1.1
